diamond_id,hour_i,frame_i,side,hourly_open_time,hourly_close_time,hourly_open,hourly_close,rsi,sar,stop_price,confirm_bar_open_time,confirm_time,entry_time,status
247,11948,143388,1,2024-12-30 17:00:00+00:00,2024-12-30 18:00:00+00:00,92119.7,93836.5,52.86850601627636,24.68400741229931,91973.0,2024-12-30 18:00:00+00:00,2024-12-30 18:05:00+00:00,2024-12-30 18:05:00+00:00,entered
248,11972,143676,-1,2024-12-31 17:00:00+00:00,2024-12-31 18:00:00+00:00,94870.3,94113.0,51.63991173972232,72.64918091044945,95075.3,2024-12-31 18:00:00+00:00,2024-12-31 18:05:00+00:00,2024-12-31 18:05:00+00:00,entered
249,12018,144228,-1,2025-01-02 15:00:00+00:00,2025-01-02 16:00:00+00:00,97245.4,96463.2,60.07297133973471,75.19333916321636,97309.2,,,,cancelled_stop
250,12051,144624,-1,2025-01-04 00:00:00+00:00,2025-01-04 01:00:00+00:00,98195.3,97968.6,59.76335424868469,74.08541767539657,98308.8,2025-01-04 01:00:00+00:00,2025-01-04 01:05:00+00:00,2025-01-04 01:05:00+00:00,entered
251,12107,145296,-1,2025-01-06 08:00:00+00:00,2025-01-06 09:00:00+00:00,99317.8,99060.0,58.737084683970735,73.32951207177105,99644.8,2025-01-06 09:40:00+00:00,2025-01-06 09:45:00+00:00,2025-01-06 09:45:00+00:00,entered
252,12125,145512,-1,2025-01-07 02:00:00+00:00,2025-01-07 03:00:00+00:00,101916.5,101672.1,63.0044703183512,82.37218852431677,102027.5,2025-01-07 03:15:00+00:00,2025-01-07 03:20:00+00:00,2025-01-07 03:20:00+00:00,entered
253,12145,145752,1,2025-01-07 22:00:00+00:00,2025-01-07 23:00:00+00:00,96487.0,97156.1,28.366121861315406,15.551143351709058,96386.5,,,,cancelled_stop
254,12169,146040,1,2025-01-08 22:00:00+00:00,2025-01-08 23:00:00+00:00,94450.4,95280.0,45.003932754113194,27.24289235273413,94440.5,2025-01-08 23:00:00+00:00,2025-01-08 23:05:00+00:00,2025-01-08 23:05:00+00:00,entered
255,12186,146244,1,2025-01-09 15:00:00+00:00,2025-01-09 16:00:00+00:00,92859.9,94244.1,49.71428035734543,25.633472066714546,92666.0,2025-01-09 16:00:00+00:00,2025-01-09 16:05:00+00:00,2025-01-09 16:05:00+00:00,entered
256,12282,147396,1,2025-01-13 15:00:00+00:00,2025-01-13 16:00:00+00:00,91831.0,92126.0,39.403648676283105,19.63415650334035,91557.3,,,,cancelled_stop
257,12303,147648,-1,2025-01-14 12:00:00+00:00,2025-01-14 13:00:00+00:00,96568.3,96010.0,61.82513062529084,76.99039798971961,96740.0,,,,cancelled_stop
258,12341,148104,-1,2025-01-16 02:00:00+00:00,2025-01-16 03:00:00+00:00,100085.9,99632.7,60.842750320413614,75.65353877124339,100137.9,2025-01-16 03:20:00+00:00,2025-01-16 03:25:00+00:00,2025-01-16 03:25:00+00:00,entered
259,12383,148608,-1,2025-01-17 20:00:00+00:00,2025-01-17 21:00:00+00:00,105825.0,104693.6,64.79413219266672,79.00175501583894,105837.5,2025-01-17 23:50:00+00:00,2025-01-17 23:55:00+00:00,2025-01-17 23:55:00+00:00,entered
260,12441,149304,1,2025-01-20 06:00:00+00:00,2025-01-20 07:00:00+00:00,102376.2,107591.5,65.50998811330652,24.87151936136887,102231.8,2025-01-20 07:00:00+00:00,2025-01-20 07:05:00+00:00,2025-01-20 07:05:00+00:00,entered
261,12520,150252,1,2025-01-23 13:00:00+00:00,2025-01-23 14:00:00+00:00,101650.5,102510.0,44.65829075228818,29.421978950226546,101291.8,2025-01-23 14:00:00+00:00,2025-01-23 14:05:00+00:00,2025-01-23 14:05:00+00:00,entered
262,12614,151380,1,2025-01-27 11:00:00+00:00,2025-01-27 12:00:00+00:00,98393.1,98750.0,21.843296210677224,11.53044239028236,98317.6,2025-01-27 12:55:00+00:00,2025-01-27 13:00:00+00:00,2025-01-27 13:00:00+00:00,entered
263,12687,152256,-1,2025-01-30 12:00:00+00:00,2025-01-30 13:00:00+00:00,105319.9,105033.3,62.689277803148734,75.43579286547478,105333.2,,,,occupied_skip
264,12735,152832,1,2025-02-01 12:00:00+00:00,2025-02-01 13:00:00+00:00,102029.1,102276.0,42.67046553115046,26.796842967950084,102000.1,,,,occupied_skip
265,12761,153144,1,2025-02-02 14:00:00+00:00,2025-02-02 15:00:00+00:00,98814.0,99205.9,39.102513426022874,23.826166902227698,98715.2,,,,cancelled_stop
266,12778,153348,1,2025-02-03 07:00:00+00:00,2025-02-03 08:00:00+00:00,93901.2,95305.0,42.21531881578426,23.25271109633178,93826.7,2025-02-03 08:00:00+00:00,2025-02-03 08:05:00+00:00,2025-02-03 08:05:00+00:00,entered
267,12797,153576,-1,2025-02-04 02:00:00+00:00,2025-02-04 03:00:00+00:00,101395.1,100854.1,60.678060796586124,71.52332585935363,101449.3,2025-02-04 04:10:00+00:00,2025-02-04 04:15:00+00:00,2025-02-04 04:15:00+00:00,entered
268,12883,154608,-1,2025-02-07 16:00:00+00:00,2025-02-07 17:00:00+00:00,98310.2,97836.4,51.429107544224806,72.862598540973,98599.0,2025-02-07 17:20:00+00:00,2025-02-07 17:25:00+00:00,2025-02-07 17:25:00+00:00,entered
269,12984,155820,1,2025-02-11 21:00:00+00:00,2025-02-11 22:00:00+00:00,95302.1,96391.8,44.45721546484199,23.6191010713071,95260.5,,,,occupied_skip
270,13055,156672,-1,2025-02-14 20:00:00+00:00,2025-02-14 21:00:00+00:00,97950.0,97189.9,51.21722799390121,70.50055369572173,98272.8,2025-02-14 21:00:00+00:00,2025-02-14 21:05:00+00:00,2025-02-14 21:05:00+00:00,entered
271,13119,157440,1,2025-02-17 12:00:00+00:00,2025-02-17 13:00:00+00:00,96075.7,96451.1,47.63496717057185,29.865483841229747,96064.1,,,,occupied_skip
272,13153,157848,1,2025-02-18 22:00:00+00:00,2025-02-18 23:00:00+00:00,95072.2,95300.4,49.53310728028633,29.145620958088188,94873.2,2025-02-18 23:00:00+00:00,2025-02-18 23:05:00+00:00,2025-02-18 23:05:00+00:00,entered
273,13205,158472,-1,2025-02-21 02:00:00+00:00,2025-02-21 03:00:00+00:00,98303.8,98117.6,60.54801318118507,71.48322142451123,98387.8,2025-02-21 03:50:00+00:00,2025-02-21 03:55:00+00:00,2025-02-21 03:55:00+00:00,entered
274,13218,158628,-1,2025-02-21 15:00:00+00:00,2025-02-21 16:00:00+00:00,98798.9,98129.5,49.49563904704887,76.28539999947368,99345.9,2025-02-21 16:00:00+00:00,2025-02-21 16:05:00+00:00,2025-02-21 16:05:00+00:00,entered
275,13231,158784,1,2025-02-22 04:00:00+00:00,2025-02-22 05:00:00+00:00,96271.8,96378.8,42.44640201924258,22.736830278737557,96244.5,,,,occupied_skip
276,13271,159264,1,2025-02-23 20:00:00+00:00,2025-02-23 21:00:00+00:00,95756.6,95777.0,41.12190462701697,29.482819559656633,95659.5,,,,occupied_skip
277,13301,159624,1,2025-02-25 02:00:00+00:00,2025-02-25 03:00:00+00:00,92021.4,92375.2,29.46455077280443,14.679256768870587,91601.0,,,,cancelled_stop
278,13310,159732,1,2025-02-25 11:00:00+00:00,2025-02-25 12:00:00+00:00,88218.5,89250.0,27.854038723157416,14.354289068995527,87632.9,,,,cancelled_stop
279,13347,160176,1,2025-02-27 00:00:00+00:00,2025-02-27 01:00:00+00:00,84245.5,84732.3,33.157229837917015,20.586443497467286,84026.2,2025-02-27 03:50:00+00:00,2025-02-27 03:55:00+00:00,2025-02-27 03:55:00+00:00,entered
280,13380,160572,1,2025-02-28 09:00:00+00:00,2025-02-28 10:00:00+00:00,78980.0,80341.0,33.6382749859612,18.75727707141715,78888.0,2025-02-28 11:30:00+00:00,2025-02-28 11:35:00+00:00,2025-02-28 11:35:00+00:00,entered
281,13447,161376,-1,2025-03-03 04:00:00+00:00,2025-03-03 05:00:00+00:00,92717.9,92867.7,65.65434002913756,86.46920715972463,92950.0,,,,cancelled_stop
282,13475,161712,1,2025-03-04 08:00:00+00:00,2025-03-04 09:00:00+00:00,83196.4,83887.1,36.651178275645776,28.28671665560404,83027.8,,,,cancelled_stop
283,13505,162072,-1,2025-03-05 14:00:00+00:00,2025-03-05 15:00:00+00:00,89466.5,88524.0,55.52975481057816,71.00063350982673,89843.0,2025-03-05 15:15:00+00:00,2025-03-05 15:20:00+00:00,2025-03-05 15:20:00+00:00,entered
284,13522,162276,-1,2025-03-06 07:00:00+00:00,2025-03-06 08:00:00+00:00,91919.9,91360.1,59.43699309974882,73.46816916158186,92000.0,2025-03-06 09:00:00+00:00,2025-03-06 09:05:00+00:00,2025-03-06 09:05:00+00:00,entered
285,13607,163296,1,2025-03-09 20:00:00+00:00,2025-03-09 21:00:00+00:00,82631.8,83069.7,30.671505794387485,16.0942324287699,82597.4,,,,cancelled_stop
286,13636,163644,1,2025-03-11 01:00:00+00:00,2025-03-11 02:00:00+00:00,77666.8,79110.4,42.22239432759095,25.8953714679364,76800.1,2025-03-11 02:10:00+00:00,2025-03-11 02:15:00+00:00,2025-03-11 02:15:00+00:00,entered
287,13705,164472,1,2025-03-13 22:00:00+00:00,2025-03-13 23:00:00+00:00,80807.6,81387.6,45.70792656494224,27.152114383784536,80714.0,,,,occupied_skip
288,13726,164724,-1,2025-03-14 19:00:00+00:00,2025-03-14 20:00:00+00:00,84569.0,84559.8,68.74409927078273,75.0393875731286,84941.8,,,,occupied_skip
289,13771,165264,1,2025-03-16 16:00:00+00:00,2025-03-16 17:00:00+00:00,83312.1,83627.2,48.307445323114784,22.84569686456652,83282.7,,,,occupied_skip
290,13822,165876,1,2025-03-18 19:00:00+00:00,2025-03-18 20:00:00+00:00,81880.0,82308.1,46.248703350105686,28.31131968552546,81743.4,,,,occupied_skip
291,13844,166140,-1,2025-03-19 17:00:00+00:00,2025-03-19 18:00:00+00:00,84576.1,84230.1,61.58868952471765,72.49455489648125,84723.6,,,,occupied_skip
292,13852,166236,-1,2025-03-20 01:00:00+00:00,2025-03-20 02:00:00+00:00,86035.1,85889.4,64.05168452121407,78.78567859041821,86378.0,2025-03-20 04:35:00+00:00,2025-03-20 04:40:00+00:00,2025-03-20 04:40:00+00:00,entered
293,13940,167292,-1,2025-03-23 17:00:00+00:00,2025-03-23 18:00:00+00:00,85250.0,85028.9,64.24307472773599,75.66690205171331,85428.0,,,,cancelled_stop
294,13966,167604,-1,2025-03-24 19:00:00+00:00,2025-03-24 20:00:00+00:00,88450.1,88215.0,68.02817681651197,80.75078416752402,88506.5,2025-03-24 20:45:00+00:00,2025-03-24 20:50:00+00:00,2025-03-24 20:50:00+00:00,entered
295,14064,168780,1,2025-03-28 21:00:00+00:00,2025-03-28 22:00:00+00:00,83798.0,84060.0,30.10366283238217,18.850029071543943,83688.0,2025-03-28 22:35:00+00:00,2025-03-28 22:40:00+00:00,2025-03-28 22:40:00+00:00,entered
296,14086,169044,1,2025-03-29 19:00:00+00:00,2025-03-29 20:00:00+00:00,82344.4,82777.5,39.49045744781694,21.030090273922994,82212.6,2025-03-29 20:30:00+00:00,2025-03-29 20:35:00+00:00,2025-03-29 20:35:00+00:00,entered
297,14163,169968,-1,2025-04-02 00:00:00+00:00,2025-04-02 01:00:00+00:00,85162.6,84970.0,62.36068218073313,72.86977969017478,85266.0,2025-04-02 01:10:00+00:00,2025-04-02 01:15:00+00:00,2025-04-02 01:15:00+00:00,entered
298,14183,170208,-1,2025-04-02 20:00:00+00:00,2025-04-02 21:00:00+00:00,86910.0,85663.2,53.23924704521947,76.38213442802544,88547.4,2025-04-02 21:00:00+00:00,2025-04-02 21:05:00+00:00,2025-04-02 21:05:00+00:00,entered
299,14284,171420,1,2025-04-07 01:00:00+00:00,2025-04-07 02:00:00+00:00,78316.0,79128.2,33.04246857573909,14.151098190120805,78307.4,,,,occupied_skip
300,14293,171528,1,2025-04-07 10:00:00+00:00,2025-04-07 11:00:00+00:00,76283.1,76989.6,37.50147425104956,15.987543123560314,76150.0,2025-04-07 11:05:00+00:00,2025-04-07 11:10:00+00:00,2025-04-07 11:10:00+00:00,entered
301,14335,172032,1,2025-04-09 04:00:00+00:00,2025-04-09 05:00:00+00:00,75073.0,76419.9,41.434430914998615,26.01995599170057,75000.0,2025-04-09 05:20:00+00:00,2025-04-09 05:25:00+00:00,2025-04-09 05:25:00+00:00,entered
302,14356,172284,-1,2025-04-10 01:00:00+00:00,2025-04-10 02:00:00+00:00,82357.7,82265.3,65.3905226004883,74.311139526543,82600.1,2025-04-10 03:15:00+00:00,2025-04-10 03:20:00+00:00,2025-04-10 03:20:00+00:00,entered
303,14428,173148,-1,2025-04-13 01:00:00+00:00,2025-04-13 02:00:00+00:00,85501.9,85253.7,63.95751818573539,73.85552934671182,86147.9,2025-04-13 02:15:00+00:00,2025-04-13 02:20:00+00:00,2025-04-13 02:20:00+00:00,entered
304,14501,174024,1,2025-04-16 02:00:00+00:00,2025-04-16 03:00:00+00:00,83626.1,83890.0,41.450278269761164,26.532348806254817,83583.4,,,,cancelled_stop
305,14609,175320,1,2025-04-20 14:00:00+00:00,2025-04-20 15:00:00+00:00,84307.9,84620.1,45.16338054808271,26.71993112472562,84250.2,2025-04-20 16:50:00+00:00,2025-04-20 16:55:00+00:00,2025-04-20 16:55:00+00:00,entered
306,14629,175560,-1,2025-04-21 10:00:00+00:00,2025-04-21 11:00:00+00:00,87510.0,87344.7,70.8108328412113,80.07883909983028,87582.0,2025-04-21 11:20:00+00:00,2025-04-21 11:25:00+00:00,2025-04-21 11:25:00+00:00,entered
307,14667,176016,-1,2025-04-23 00:00:00+00:00,2025-04-23 01:00:00+00:00,93462.0,92929.4,73.85345903922969,83.3360210998299,93929.7,,,,cancelled_stop
308,14738,176868,-1,2025-04-25 23:00:00+00:00,2025-04-26 00:00:00+00:00,94799.9,94601.9,54.46796133503234,71.40907223878413,94933.1,2025-04-26 00:30:00+00:00,2025-04-26 00:35:00+00:00,2025-04-26 00:35:00+00:00,entered
309,14791,177504,1,2025-04-28 04:00:00+00:00,2025-04-28 05:00:00+00:00,93804.9,93979.9,50.90065400494426,29.125061204835433,93804.9,2025-04-28 05:00:00+00:00,2025-04-28 05:05:00+00:00,2025-04-28 05:05:00+00:00,entered
310,14860,178332,1,2025-05-01 01:00:00+00:00,2025-05-01 02:00:00+00:00,94339.9,94597.4,53.408881661972536,28.90845141080659,94331.7,2025-05-01 02:00:00+00:00,2025-05-01 02:05:00+00:00,2025-05-01 02:05:00+00:00,entered
311,14878,178548,-1,2025-05-01 19:00:00+00:00,2025-05-01 20:00:00+00:00,96822.0,96490.0,62.05090508809704,72.89833107378094,96837.6,,,,cancelled_stop
312,14960,179532,1,2025-05-05 05:00:00+00:00,2025-05-05 06:00:00+00:00,94378.6,94690.1,44.14619129082892,24.10215535151083,94180.0,2025-05-05 06:00:00+00:00,2025-05-05 06:05:00+00:00,2025-05-05 06:05:00+00:00,entered
313,15014,180180,-1,2025-05-07 11:00:00+00:00,2025-05-07 12:00:00+00:00,96967.2,96996.7,66.06419586723939,76.73545007596528,97032.3,,,,cancelled_stop
314,15039,180480,-1,2025-05-08 12:00:00+00:00,2025-05-08 13:00:00+00:00,99369.2,99256.7,66.52368656656117,76.83304515640393,99524.2,,,,cancelled_stop
315,15053,180648,-1,2025-05-09 02:00:00+00:00,2025-05-09 03:00:00+00:00,103063.1,102585.9,70.58352175524847,85.36326430741329,103063.2,,,,cancelled_stop
316,15106,181284,-1,2025-05-11 07:00:00+00:00,2025-05-11 08:00:00+00:00,103808.9,103347.2,46.92556470178059,70.23167661401477,103820.0,,,,cancelled_stop
317,15145,181752,1,2025-05-12 22:00:00+00:00,2025-05-12 23:00:00+00:00,102453.3,102818.0,45.31723748451515,29.249489827623066,102310.0,2025-05-12 23:00:00+00:00,2025-05-12 23:05:00+00:00,2025-05-12 23:05:00+00:00,entered
318,15206,182484,1,2025-05-15 11:00:00+00:00,2025-05-15 12:00:00+00:00,101774.1,102324.4,42.95735277441075,28.196927514230126,101742.5,2025-05-15 12:20:00+00:00,2025-05-15 12:25:00+00:00,2025-05-15 12:25:00+00:00,entered
319,15284,183420,-1,2025-05-18 17:00:00+00:00,2025-05-18 18:00:00+00:00,105794.3,104795.6,60.710688593571874,82.14149447939866,105880.0,2025-05-18 18:05:00+00:00,2025-05-18 18:10:00+00:00,2025-05-18 18:10:00+00:00,entered
320,15356,184284,-1,2025-05-21 17:00:00+00:00,2025-05-21 18:00:00+00:00,109084.4,106553.9,47.9704487406289,72.08177035355061,109307.3,2025-05-21 18:00:00+00:00,2025-05-21 18:05:00+00:00,2025-05-21 18:05:00+00:00,entered
321,15382,184596,-1,2025-05-22 19:00:00+00:00,2025-05-22 20:00:00+00:00,111680.1,111137.8,58.482808758723465,74.20482322920522,111868.1,2025-05-22 20:20:00+00:00,2025-05-22 20:25:00+00:00,2025-05-22 20:25:00+00:00,entered
322,15414,184980,1,2025-05-24 03:00:00+00:00,2025-05-24 04:00:00+00:00,107762.4,108330.1,43.58218608693486,29.26387194072008,107709.0,2025-05-24 04:00:00+00:00,2025-05-24 04:05:00+00:00,2025-05-24 04:05:00+00:00,entered
323,15467,185616,-1,2025-05-26 08:00:00+00:00,2025-05-26 09:00:00+00:00,110044.9,109635.3,63.047354461115724,71.8301077063969,110139.3,2025-05-26 13:55:00+00:00,2025-05-26 14:00:00+00:00,2025-05-26 14:00:00+00:00,entered
324,15527,186336,1,2025-05-28 20:00:00+00:00,2025-05-28 21:00:00+00:00,106888.1,107293.3,36.57821375556966,24.273240701528266,106728.4,2025-05-28 23:10:00+00:00,2025-05-28 23:15:00+00:00,2025-05-28 23:15:00+00:00,entered
325,15556,186684,1,2025-05-30 01:00:00+00:00,2025-05-30 02:00:00+00:00,104910.0,105627.6,37.2163276132818,25.874951499393603,104890.4,2025-05-30 05:05:00+00:00,2025-05-30 05:10:00+00:00,2025-05-30 05:10:00+00:00,entered
326,15585,187032,1,2025-05-31 06:00:00+00:00,2025-05-31 07:00:00+00:00,103487.0,103829.8,40.71064966071532,28.054015727142072,103481.9,,,,cancelled_stop
327,15654,187860,-1,2025-06-03 03:00:00+00:00,2025-06-03 04:00:00+00:00,105561.0,105452.0,55.676138722867066,73.46031370423685,105665.0,2025-06-03 04:15:00+00:00,2025-06-03 04:20:00+00:00,2025-06-03 04:20:00+00:00,entered
328,15671,188064,-1,2025-06-03 20:00:00+00:00,2025-06-03 21:00:00+00:00,106173.5,105683.9,52.45109305553739,70.0584348240064,106198.7,2025-06-03 21:00:00+00:00,2025-06-03 21:05:00+00:00,2025-06-03 21:05:00+00:00,entered
329,15725,188712,1,2025-06-06 02:00:00+00:00,2025-06-06 03:00:00+00:00,101790.0,102145.0,39.64273016531566,18.215229448353696,101474.3,2025-06-06 03:20:00+00:00,2025-06-06 03:25:00+00:00,2025-06-06 03:25:00+00:00,entered
330,15821,189864,-1,2025-06-10 02:00:00+00:00,2025-06-10 03:00:00+00:00,109750.1,109596.3,71.56798915852416,84.47043637992438,109750.1,2025-06-10 05:35:00+00:00,2025-06-10 05:40:00+00:00,2025-06-10 05:40:00+00:00,entered
331,15881,190584,1,2025-06-12 14:00:00+00:00,2025-06-12 15:00:00+00:00,107020.4,107562.3,41.36019668529163,23.46653456920346,107020.3,2025-06-12 15:00:00+00:00,2025-06-12 15:05:00+00:00,2025-06-12 15:05:00+00:00,entered
332,15897,190776,1,2025-06-13 06:00:00+00:00,2025-06-13 07:00:00+00:00,103950.3,104673.3,37.60604890451685,19.771787873693228,103766.0,2025-06-13 07:30:00+00:00,2025-06-13 07:35:00+00:00,2025-06-13 07:35:00+00:00,entered
333,15975,191712,-1,2025-06-16 12:00:00+00:00,2025-06-16 13:00:00+00:00,106846.7,106640.6,61.18973925264263,74.30316119448023,106865.1,,,,occupied_skip
334,15985,191832,-1,2025-06-16 22:00:00+00:00,2025-06-16 23:00:00+00:00,108476.9,107645.9,57.89146921889058,80.48443680638331,108973.3,2025-06-16 23:00:00+00:00,2025-06-16 23:05:00+00:00,2025-06-16 23:05:00+00:00,entered
335,16005,192072,1,2025-06-17 18:00:00+00:00,2025-06-17 19:00:00+00:00,103755.0,104372.9,33.15656679319589,18.731987603982432,103562.3,2025-06-17 19:20:00+00:00,2025-06-17 19:25:00+00:00,2025-06-17 19:25:00+00:00,entered
336,16073,192888,-1,2025-06-20 14:00:00+00:00,2025-06-20 15:00:00+00:00,105622.1,103879.9,35.69796001945258,71.11613845545776,105755.0,2025-06-20 15:00:00+00:00,2025-06-20 15:05:00+00:00,2025-06-20 15:05:00+00:00,entered
337,16107,193296,1,2025-06-22 00:00:00+00:00,2025-06-22 01:00:00+00:00,102069.9,102815.8,46.71121855130589,23.67336015915562,101774.9,,,,occupied_skip
338,16129,193560,1,2025-06-22 22:00:00+00:00,2025-06-22 23:00:00+00:00,99128.5,100911.0,48.600061400098895,22.01724899331336,99079.2,2025-06-22 23:00:00+00:00,2025-06-22 23:05:00+00:00,2025-06-22 23:05:00+00:00,entered
339,16162,193956,-1,2025-06-24 07:00:00+00:00,2025-06-24 08:00:00+00:00,105600.0,104889.8,60.849685116673434,74.66200315920462,105730.5,2025-06-24 08:15:00+00:00,2025-06-24 08:20:00+00:00,2025-06-24 08:20:00+00:00,entered
340,16194,194340,-1,2025-06-25 15:00:00+00:00,2025-06-25 16:00:00+00:00,107560.1,106983.1,60.069804015968174,79.4844923411049,107570.8,,,,cancelled_stop
341,16289,195480,-1,2025-06-29 14:00:00+00:00,2025-06-29 15:00:00+00:00,108009.4,107889.9,58.64711093778742,77.44191173203444,108168.0,2025-06-29 15:50:00+00:00,2025-06-29 15:55:00+00:00,2025-06-29 15:55:00+00:00,entered
342,16305,195672,-1,2025-06-30 06:00:00+00:00,2025-06-30 07:00:00+00:00,108228.5,107511.1,43.260726378530116,70.58606875082083,108249.9,2025-06-30 07:00:00+00:00,2025-06-30 07:05:00+00:00,2025-06-30 07:05:00+00:00,entered
343,16367,196416,-1,2025-07-02 20:00:00+00:00,2025-07-02 21:00:00+00:00,109627.5,109089.2,66.07386187377145,77.51329408319228,109627.5,2025-07-02 23:40:00+00:00,2025-07-02 23:45:00+00:00,2025-07-02 23:45:00+00:00,entered
344,16415,196992,1,2025-07-04 20:00:00+00:00,2025-07-04 21:00:00+00:00,107433.6,107642.0,35.58029588694845,26.956620878644713,107391.9,2025-07-04 22:10:00+00:00,2025-07-04 22:15:00+00:00,2025-07-04 22:15:00+00:00,entered
345,16467,197616,-1,2025-07-07 00:00:00+00:00,2025-07-07 01:00:00+00:00,109142.1,108777.7,56.36167925863558,73.65265507253544,109240.5,,,,occupied_skip
346,16548,198588,-1,2025-07-10 09:00:00+00:00,2025-07-10 10:00:00+00:00,111173.7,111002.0,60.31717912198142,80.09727929255352,111214.0,2025-07-10 10:00:00+00:00,2025-07-10 10:05:00+00:00,2025-07-10 10:05:00+00:00,entered
347,16574,198900,-1,2025-07-11 11:00:00+00:00,2025-07-11 12:00:00+00:00,117992.1,117820.2,73.02743715862815,86.21906417642461,118134.3,,,,cancelled_stop
348,16627,199536,-1,2025-07-13 16:00:00+00:00,2025-07-13 17:00:00+00:00,118632.2,118470.5,62.966520123563136,71.15319778481046,118971.0,,,,cancelled_stop
349,16632,199596,-1,2025-07-13 21:00:00+00:00,2025-07-13 22:00:00+00:00,119051.7,118622.0,59.04476950703138,71.75147797653064,119051.8,2025-07-13 22:00:00+00:00,2025-07-13 22:05:00+00:00,2025-07-13 22:05:00+00:00,entered
350,16646,199764,-1,2025-07-14 11:00:00+00:00,2025-07-14 12:00:00+00:00,121953.9,121516.0,64.31750274378277,87.45315474125135,121953.9,,,,cancelled_stop
351,16669,200040,1,2025-07-15 10:00:00+00:00,2025-07-15 11:00:00+00:00,116842.0,117124.5,31.760726527146517,26.0326182658807,116806.6,,,,cancelled_stop
352,16908,202908,1,2025-07-25 09:00:00+00:00,2025-07-25 10:00:00+00:00,115233.5,116048.3,38.936689442716826,24.0142708877668,115044.7,2025-07-25 10:15:00+00:00,2025-07-25 10:20:00+00:00,2025-07-25 10:20:00+00:00,entered
353,16972,203676,-1,2025-07-28 01:00:00+00:00,2025-07-28 02:00:00+00:00,119290.5,119090.6,59.050921671309695,75.56384567141666,119538.6,2025-07-28 02:00:00+00:00,2025-07-28 02:05:00+00:00,2025-07-28 02:05:00+00:00,entered
354,17071,204864,1,2025-08-01 04:00:00+00:00,2025-08-01 05:00:00+00:00,115594.7,115644.3,33.377699367961,23.279530082690442,115209.4,,,,cancelled_stop
355,17143,205728,-1,2025-08-04 04:00:00+00:00,2025-08-04 05:00:00+00:00,114531.9,114353.3,55.16838539960194,70.19023806830849,114616.5,2025-08-04 05:00:00+00:00,2025-08-04 05:05:00+00:00,2025-08-04 05:05:00+00:00,entered
356,17235,206832,-1,2025-08-08 00:00:00+00:00,2025-08-08 01:00:00+00:00,117428.8,117228.1,65.25012948983462,75.84160534405616,117624.5,2025-08-08 01:20:00+00:00,2025-08-08 01:25:00+00:00,2025-08-08 01:25:00+00:00,entered
357,17303,207648,-1,2025-08-10 20:00:00+00:00,2025-08-10 21:00:00+00:00,118633.1,118290.4,55.730262979691275,74.76847330428446,118760.0,2025-08-10 21:00:00+00:00,2025-08-10 21:05:00+00:00,2025-08-10 21:05:00+00:00,entered
358,17317,207816,-1,2025-08-11 10:00:00+00:00,2025-08-11 11:00:00+00:00,121444.3,121189.8,63.397018811658214,82.9627269237016,121472.0,2025-08-11 11:05:00+00:00,2025-08-11 11:10:00+00:00,2025-08-11 11:10:00+00:00,entered
359,17380,208572,-1,2025-08-14 01:00:00+00:00,2025-08-14 02:00:00+00:00,123913.3,123404.8,68.10033152307558,75.78348212647657,124020.0,2025-08-14 05:15:00+00:00,2025-08-14 05:20:00+00:00,2025-08-14 05:20:00+00:00,entered
360,17401,208824,1,2025-08-14 22:00:00+00:00,2025-08-14 23:00:00+00:00,117857.9,118242.9,33.94662954506539,25.62255480810863,117606.1,2025-08-15 01:40:00+00:00,2025-08-15 01:45:00+00:00,2025-08-15 01:45:00+00:00,entered
361,17425,209112,1,2025-08-15 22:00:00+00:00,2025-08-15 23:00:00+00:00,117260.4,117638.7,42.24649163798092,27.46059558961217,117236.1,,,,cancelled_stop
362,17487,209856,1,2025-08-18 12:00:00+00:00,2025-08-18 13:00:00+00:00,114914.2,115483.6,36.892176812782644,19.845205832037692,114862.0,2025-08-18 13:00:00+00:00,2025-08-18 13:05:00+00:00,2025-08-18 13:05:00+00:00,entered
363,17523,210288,1,2025-08-20 00:00:00+00:00,2025-08-20 01:00:00+00:00,112826.0,113162.0,35.253976990122354,25.447009928224844,112792.2,,,,cancelled_stop
364,17597,211176,-1,2025-08-23 02:00:00+00:00,2025-08-23 03:00:00+00:00,116414.0,115903.6,57.9276796820604,78.48248214814976,116530.5,2025-08-23 03:00:00+00:00,2025-08-23 03:05:00+00:00,2025-08-23 03:05:00+00:00,entered
365,17645,211752,1,2025-08-25 02:00:00+00:00,2025-08-25 03:00:00+00:00,113019.7,113348.8,41.65030108044072,19.273223717457228,113019.6,2025-08-25 03:05:00+00:00,2025-08-25 03:10:00+00:00,2025-08-25 03:10:00+00:00,entered
366,17677,212136,1,2025-08-26 10:00:00+00:00,2025-08-26 11:00:00+00:00,110119.4,110170.1,42.53567120325535,25.671310328478285,110016.2,,,,cancelled_stop
367,17751,213024,1,2025-08-29 12:00:00+00:00,2025-08-29 13:00:00+00:00,110036.9,110652.7,42.639314787018876,24.50709226222999,110003.3,2025-08-29 13:00:00+00:00,2025-08-29 13:05:00+00:00,2025-08-29 13:05:00+00:00,entered
