signal_i,signal_bar_open,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,status,arm,trade_key,symbol,asset,timeframe,matched,reason,control_signal_i,control_signal_bar_open,control_net_r,control_net_return,control_exit_time,month,vol_bin,fold,box_entry_i,bars_after_v9,source,parent_signal_close,parent_known_stop,parent_close_risk,signal_close_price,extension,extension_pass,gate_reason,efficiency6,signal_close,cohort,hold_h,net_bp,gross_bp,change
5326,2024-10-19 20:30:00+00:00,5327,2024-10-19 20:45:00+00:00,36.95,36.3,0.6499999999999986,0.0175913396481731,5356,2024-10-20 04:00:00+00:00,36.3,initial_stop,-0.0175913396481731,-0.0195913396481731,-0.9999999999999998,-1.1136923076923078,False,0.7846153846153833,closed,box_any,binance_um:ZECUSDT:15m:box_any:5326,ZECUSDT,ZEC,15m,True,matched,4049.0,2024-10-06 13:15:00+00:00,-1.1317272727272698,-0.0171828847481021,2024-10-06 16:30:00+00:00,2024-10,1.0,earlier,5303,23,chart,36.03,35.36,0.6700000000000017,36.94,1.358208955223872,False,extension_gt1,0.6438356164383636,2024-10-19 20:45:00+00:00,earlier,7.25,-195.913396481731,-175.91339648173098,removed
36878,2025-09-13 12:30:00+00:00,36879,2025-09-13 12:45:00+00:00,50.68,49.73,0.9499999999999956,0.0187450670876084,36883,2025-09-13 13:45:00+00:00,49.73,initial_stop,-0.0187450670876084,-0.0207450670876084,-1.0000000000000022,-1.106694736842108,False,0.3368421052631597,closed,box_any,binance_um:ZECUSDT:15m:box_any:36878,ZECUSDT,ZEC,15m,True,matched,38013.0,2025-09-25 08:15:00+00:00,-1.1059099099099077,-0.0208839741408641,2025-09-25 13:00:00+00:00,2025-09,1.0,later,36792,86,chart,48.47,47.99,0.4799999999999969,50.68,4.604166666666698,False,extension_gt1,0.8558558558558589,2025-09-13 12:45:00+00:00,later,1.0,-207.450670876084,-187.450670876084,removed
9333,2024-11-30 14:15:00+00:00,9334,2024-11-30 14:30:00+00:00,17.312,15.239,2.0730000000000004,0.1197435304990758,9507,2024-12-02 09:45:00+00:00,16.678,opposite_v6_next_open,-0.0366219963031423,-0.0386219963031423,-0.3058369512783406,-0.322539315002412,False,0.7641099855282196,closed,box_any,binance_um:ZENUSDT:15m:box_any:9333,ZENUSDT,ZEN,15m,True,matched,7680.0,2024-11-13 09:00:00+00:00,0.737467889908265,0.0186592386258126,2024-11-13 19:15:00+00:00,2024-11,2.0,earlier,9292,41,chart,15.659,14.94,0.7190000000000012,17.32,2.3101529902642515,False,extension_gt1,1.0,2024-11-30 14:30:00+00:00,earlier,43.25,-386.219963031423,-366.219963031423,removed
22723,2025-04-19 01:45:00+00:00,22724,2025-04-19 02:00:00+00:00,8.683,8.585,0.0979999999999989,0.0112864217436368,22763,2025-04-19 11:45:00+00:00,8.585,initial_stop,-0.0112864217436369,-0.0132864217436369,-1.0000000000000042,-1.1772040816326592,False,0.7448979591836853,closed,box_any,binance_um:ZENUSDT:15m:box_any:22723,ZENUSDT,ZEN,15m,True,matched,22575.0,2025-04-17 12:45:00+00:00,-1.2152207792207783,-0.0112927830074824,2025-04-17 14:00:00+00:00,2025-04,0.0,earlier,22629,94,chart,8.395,8.271,0.1239999999999987,8.683,2.3225806451613153,False,extension_gt1,0.542372881355923,2025-04-19 02:00:00+00:00,earlier,9.75,-132.864217436369,-112.864217436369,removed
34920,2025-08-24 03:00:00+00:00,34921,2025-08-24 03:15:00+00:00,8.422,8.328,0.0940000000000012,0.0111612443600096,34932,2025-08-24 06:00:00+00:00,8.328,initial_stop,-0.0111612443600096,-0.0131612443600096,-1.0000000000000009,-1.1791914893617008,False,0.2340425531914889,closed,box_any,binance_um:ZENUSDT:15m:box_any:34920,ZENUSDT,ZEN,15m,True,matched,33718.0,2025-08-11 14:30:00+00:00,-1.1070641025641037,-0.0206803975571788,2025-08-11 19:45:00+00:00,2025-08,1.0,earlier,34774,146,htf,7.917,7.515000000000001,0.4019999999999992,8.423,1.2587064676616944,False,extension_gt1,-0.1341463414634163,2025-08-24 03:15:00+00:00,earlier,2.75,-131.612443600096,-111.61244360009599,removed
6096,2025-03-20 12:00:00+00:00,6097,2025-03-20 13:00:00+00:00,0.0075906,0.0072587,0.0003319,0.0437251337180197,6118,2025-03-21 10:00:00+00:00,0.0072587,initial_stop,-0.0437251337180196,-0.0457251337180196,-0.999999999999999,-1.0457402832178355,False,0.8752636336245845,closed,box_any,binance_um:1000PEPEUSDT:1h:box_any:6096,1000PEPEUSDT,1000PEPE,1h,True,matched,6106.0,2025-03-20 22:00:00+00:00,-1.044831507254961,-0.0466114824698142,2025-03-21 10:00:00+00:00,2025-03,3.0,earlier,6065,31,htf,0.0072393,0.0069787,0.0002605999999999,0.0075906,1.348042977743672,False,extension_gt1,-0.0376616076447436,2025-03-20 13:00:00+00:00,earlier,21.0,-457.25133718019606,-437.251337180196,removed
14752,2026-03-16 04:00:00+00:00,14753,2026-03-16 05:00:00+00:00,0.0036763,0.0034422999999999,0.000234,0.063650953404238,14811,2026-03-18 15:00:00+00:00,0.0034422999999999,initial_stop,-0.0636509534042379,-0.0656509534042379,-0.9999999999999992,-1.0314213675213668,False,1.98119658119658,closed,box_any,binance_um:1000PEPEUSDT:1h:box_any:14752,1000PEPEUSDT,1000PEPE,1h,True,matched,14499.0,2026-03-05 15:00:00+00:00,-1.0587854729729738,-0.0360220108617568,2026-03-06 14:00:00+00:00,2026-03,2.0,later,14749,3,htf,0.0035094,0.0033437,0.0001657,0.0036763,1.007242003620998,False,extension_gt1,0.9890664423885612,2026-03-16 05:00:00+00:00,later,58.0,-656.5095340423791,-636.5095340423791,removed
6750,2025-09-11 20:00:00+00:00,6751,2025-09-11 21:00:00+00:00,1.2194,1.1771,0.0423,0.0346891914056093,6816,2025-09-14 14:00:00+00:00,1.1771,initial_stop,-0.0346891914056093,-0.0366891914056093,-1.0000000000000004,-1.0576548463356978,False,1.9787234042553163,closed,box_any,binance_um:AEROUSDT:1h:box_any:6750,AEROUSDT,AERO,1h,True,matched,6937.0,2025-09-19 15:00:00+00:00,-0.6030223463687164,-0.0173524636283256,2025-09-20 18:00:00+00:00,2025-09,2.0,later,6742,8,chart,1.1894,1.1598000000000002,0.0295999999999998,1.2194,1.0135135135135196,False,extension_gt1,0.5953307392996062,2025-09-11 21:00:00+00:00,later,65.0,-366.891914056093,-346.89191405609296,removed
2466,2024-10-20 06:00:00+00:00,2467,2024-10-20 07:00:00+00:00,0.5757,0.55966,0.0160399999999999,0.0278617335417751,2497,2024-10-21 13:00:00+00:00,0.58638,trailing_stop,0.0185513288170922,0.0165513288170922,0.665835411471323,0.5940523690773077,False,2.749376558603503,closed,box_any,binance_um:ARBUSDT:1h:box_any:2466,ARBUSDT,ARB,1h,True,matched,2576.0,2024-10-24 20:00:00+00:00,-1.1067424242424253,-0.0207366926898507,2024-10-25 02:00:00+00:00,2024-10,1.0,earlier,2320,146,chart,0.5409,0.51661,0.02429,0.5758,1.4368052696582907,False,extension_gt1,0.7177914110429366,2024-10-20 07:00:00+00:00,earlier,30.0,165.513288170922,185.51328817092198,removed
10307,2025-09-11 23:00:00+00:00,10308,2025-09-12 00:00:00+00:00,0.5298,0.51668,0.01312,0.0247640619101548,10368,2025-09-14 12:00:00+00:00,0.51668,initial_stop,-0.0247640619101547,-0.0267640619101547,-0.999999999999999,-1.0807621951219502,False,2.118902439024382,closed,box_any,binance_um:ARBUSDT:1h:box_any:10307,ARBUSDT,ARB,1h,True,matched,10264.0,2025-09-10 04:00:00+00:00,1.7322100954979631,0.0499984248867888,2025-09-13 17:00:00+00:00,2025-09,2.0,later,10228,79,chart,0.5107,0.4971,0.0136,0.5297,1.3970588235294048,False,extension_gt1,0.9292035398230158,2025-09-12 00:00:00+00:00,later,60.0,-267.64061910154703,-247.64061910154697,removed
10898,2025-10-06 14:00:00+00:00,10899,2025-10-06 15:00:00+00:00,0.4566,0.43761,0.0189899999999999,0.0415900131406043,10922,2025-10-07 14:00:00+00:00,0.43761,initial_stop,-0.0415900131406044,-0.0435900131406044,-1.0000000000000009,-1.048088467614535,False,0.4791995787256461,closed,box_any,binance_um:ARBUSDT:1h:box_any:10898,ARBUSDT,ARB,1h,True,matched,10864.0,2025-10-05 04:00:00+00:00,-1.0541798298906433,-0.0389141063018613,2025-10-05 20:00:00+00:00,2025-10,2.0,later,10760,138,chart,0.4218,0.40342,0.0183799999999999,0.4566,1.8933623503808537,False,extension_gt1,0.6991150442477865,2025-10-06 15:00:00+00:00,later,23.0,-435.900131406044,-415.900131406044,removed
6868,2025-04-21 16:00:00+00:00,6869,2025-04-21 17:00:00+00:00,5.7,5.5280000000000005,0.1719999999999997,0.0301754385964911,6876,2025-04-22 00:00:00+00:00,5.5280000000000005,initial_stop,-0.0301754385964911,-0.0321754385964911,-1.0000000000000004,-1.0662790697674425,False,0.2441860465116272,closed,box_any,binance_um:ARUSDT:1h:box_any:6868,ARUSDT,AR,1h,True,matched,6390.0,2025-04-01 18:00:00+00:00,-1.0602274881516591,-0.0352074283915644,2025-04-02 01:00:00+00:00,2025-04,2.0,earlier,6807,61,htf,5.455,5.2250000000000005,0.2299999999999995,5.699,1.0608695652173925,False,extension_gt1,0.0657439446366783,2025-04-21 17:00:00+00:00,earlier,7.0,-321.754385964911,-301.75438596491097,removed
10327,2025-09-12 19:00:00+00:00,10328,2025-09-12 20:00:00+00:00,7.475,7.152,0.3229999999999995,0.043210702341137,10369,2025-09-14 13:00:00+00:00,7.152,initial_stop,-0.0432107023411371,-0.0452107023411371,-1.000000000000001,-1.0462848297213634,False,1.0309597523219836,closed,box_any,binance_um:ARUSDT:1h:box_any:10327,ARUSDT,AR,1h,True,matched,10356.0,2025-09-14 00:00:00+00:00,-1.0832486187845314,-0.0260244226174675,2025-09-14 11:00:00+00:00,2025-09,2.0,later,10214,113,chart,6.726,6.481,0.2450000000000001,7.474,3.0530612244897957,False,extension_gt1,0.873605947955394,2025-09-12 20:00:00+00:00,later,41.0,-452.107023411371,-432.107023411371,removed
10832,2025-10-03 20:00:00+00:00,10833,2025-10-03 21:00:00+00:00,6.179,5.956,0.2229999999999998,0.0360899821977666,10837,2025-10-04 01:00:00+00:00,5.956,initial_stop,-0.0360899821977666,-0.0380899821977666,-0.9999999999999998,-1.0554170403587442,False,0.0089686098654698,closed,box_any,binance_um:ARUSDT:1h:box_any:10832,ARUSDT,AR,1h,True,matched,10844.0,2025-10-04 08:00:00+00:00,-1.068395348837208,-0.0312417545052702,2025-10-04 16:00:00+00:00,2025-10,2.0,later,10770,62,chart,5.656,5.337,0.3189999999999999,6.178,1.6363636363636374,False,extension_gt1,0.4696356275303641,2025-10-03 21:00:00+00:00,later,4.0,-380.899821977666,-360.899821977666,removed
9486,2025-08-08 18:00:00+00:00,9487,2025-08-08 19:00:00+00:00,2.542,2.46,0.0819999999999998,0.0322580645161289,9561,2025-08-11 21:00:00+00:00,2.46,initial_stop,-0.032258064516129,-0.034258064516129,-1.0000000000000009,-1.062000000000001,False,1.7073170731707363,closed,box_any,binance_um:FILUSDT:1h:box_any:9486,FILUSDT,FIL,1h,True,matched,9471.0,2025-08-08 03:00:00+00:00,1.0887606112054304,0.0257956556717617,2025-08-10 08:00:00+00:00,2025-08,2.0,earlier,9454,32,chart,2.435,2.3717,0.0632999999999999,2.542,1.6903633491311203,False,extension_gt1,0.4473684210526312,2025-08-08 19:00:00+00:00,earlier,74.0,-342.58064516128997,-322.58064516128997,removed
5132,2025-12-30 06:00:00+00:00,5133,2025-12-30 07:00:00+00:00,26.324,25.285,1.0390000000000017,0.0394696854581371,5170,2025-12-31 20:00:00+00:00,25.285,initial_stop,-0.0394696854581371,-0.0414696854581371,-1.0,-1.0506717998075072,False,0.3599615014436941,closed,box_any,binance_um:HYPEUSDT:1h:box_any:5132,HYPEUSDT,HYPE,1h,True,matched,4775.0,2025-12-15 09:00:00+00:00,-1.0697295373665496,-0.0306822496682657,2025-12-15 14:00:00+00:00,2025-12,2.0,later,5036,96,chart,25.434,24.582,0.8520000000000003,26.324,1.0446009389671365,False,extension_gt1,0.7230464886251233,2025-12-30 07:00:00+00:00,later,37.0,-414.696854581371,-394.69685458137104,removed
4624,2025-01-18 04:00:00+00:00,4625,2025-01-18 05:00:00+00:00,0.8474,0.8150000000000001,0.0323999999999999,0.0382345999527967,4668,2025-01-20 00:00:00+00:00,0.9369,trailing_stop,0.1056171819683737,0.1036171819683737,2.762345679012345,2.7100370370370364,False,11.472222222222229,closed,box_any,binance_um:JUPUSDT:1h:box_any:4624,JUPUSDT,JUP,1h,True,matched,4464.0,2025-01-11 12:00:00+00:00,-1.0887821229050294,-0.0245270576390636,2025-01-13 05:00:00+00:00,2025-01,2.0,earlier,4609,15,htf,0.8197,0.7955,0.0242,0.8474,1.1446280991735562,False,extension_gt1,0.1562043795620441,2025-01-18 05:00:00+00:00,earlier,43.0,1036.171819683737,1056.171819683737,removed
9518,2025-08-10 02:00:00+00:00,9519,2025-08-10 03:00:00+00:00,0.5363,0.5184,0.0179,0.0333768413201566,9523,2025-08-10 07:00:00+00:00,0.5184,initial_stop,-0.0333768413201567,-0.0353768413201567,-1.0000000000000016,-1.0599217877094986,False,0.6759776536312839,closed,box_any,binance_um:JUPUSDT:1h:box_any:9518,JUPUSDT,JUP,1h,True,matched,9481.0,2025-08-08 13:00:00+00:00,-1.070194444444445,-0.0304922833399285,2025-08-08 15:00:00+00:00,2025-08,2.0,earlier,9498,20,chart,0.5112,0.4931,0.0180999999999999,0.5364,1.3922651933701695,False,extension_gt1,0.0842696629213484,2025-08-10 03:00:00+00:00,earlier,4.0,-353.768413201567,-333.76841320156694,removed
879,2025-04-23 04:00:00+00:00,880,2025-04-23 05:00:00+00:00,0.03533,0.03092,0.0044099999999999,0.1248230965185394,1030,2025-04-29 11:00:00+00:00,0.03194,opposite_v6_next_open,-0.0959524483441833,-0.0979524483441833,-0.7687074829931975,-0.7847301587301589,False,1.7460317460317467,closed,box_any,binance_um:MUBARAKUSDT:1h:box_any:879,MUBARAKUSDT,MUBARAK,1h,True,matched,473.0,2025-04-06 06:00:00+00:00,-1.0288652482269507,-0.0712874692874692,2025-04-07 06:00:00+00:00,2025-04,3.0,earlier,852,27,chart,0.03115,0.0279,0.0032499999999999,0.03533,1.2861538461538462,False,extension_gt1,0.4312617702448215,2025-04-23 05:00:00+00:00,earlier,150.0,-979.524483441833,-959.524483441833,removed
8649,2026-03-12 22:00:00+00:00,8650,2026-03-12 23:00:00+00:00,0.01558,0.015,0.0005799999999999,0.0372272143774068,8751,2026-03-17 04:00:00+00:00,0.015,initial_stop,-0.0372272143774068,-0.0392272143774068,-0.9999999999999992,-1.0537241379310338,False,1.4655172413793132,closed,box_any,binance_um:MUBARAKUSDT:1h:box_any:8649,MUBARAKUSDT,MUBARAK,1h,True,matched,8535.0,2026-03-08 04:00:00+00:00,2.4852692307692346,0.0934446854663775,2026-03-15 13:00:00+00:00,2026-03,2.0,later,8603,46,chart,0.015,0.01441,0.0005899999999999,0.01559,1.0000000000000029,False,extension_gt1,0.4999999999999978,2026-03-12 23:00:00+00:00,later,101.0,-392.27214377406796,-372.272143774068,removed
10307,2025-09-11 23:00:00+00:00,10308,2025-09-12 00:00:00+00:00,0.01096,0.0107424,0.0002176,0.0198540145985401,10316,2025-09-12 08:00:00+00:00,0.0107424,initial_stop,-0.0198540145985401,-0.0218540145985401,-1.000000000000002,-1.100735294117649,False,0.7352941176470604,closed,box_any,binance_um:ONEUSDT:1h:box_any:10307,ONEUSDT,ONE,1h,True,matched,10527.0,2025-09-21 03:00:00+00:00,-1.100667938931298,-0.0218672985781991,2025-09-21 09:00:00+00:00,2025-09,1.0,later,10224,83,chart,0.01024,0.0100232,0.0002168,0.01096,3.321033210332075,False,extension_gt1,0.5555555555555641,2025-09-12 00:00:00+00:00,later,8.0,-218.540145985401,-198.54014598540098,removed
11339,2025-10-24 23:00:00+00:00,11340,2025-10-25 00:00:00+00:00,0.00683,0.0064893,0.0003407,0.0498828696925329,11401,2025-10-27 13:00:00+00:00,0.0064893,initial_stop,-0.0498828696925329,-0.0518828696925329,-1.0,-1.0400939242735543,False,0.2935133548576466,closed,box_any,binance_um:ONEUSDT:1h:box_any:11339,ONEUSDT,ONE,1h,True,matched,10905.0,2025-10-06 21:00:00+00:00,-1.0939325842696608,-0.0232918660287081,2025-10-07 03:00:00+00:00,2025-10,2.0,later,11322,17,chart,0.00657,0.0063317999999999,0.0002382,0.00684,1.133501259445837,False,extension_gt1,1.0,2025-10-25 00:00:00+00:00,later,61.0,-518.8286969253289,-498.82869692532904,removed
6824,2025-04-19 20:00:00+00:00,6825,2025-04-19 21:00:00+00:00,0.7058,0.6793800000000001,0.0264199999999998,0.0374327004817227,6882,2025-04-22 06:00:00+00:00,0.6793800000000001,initial_stop,-0.0374327004817227,-0.0394327004817227,-1.000000000000001,-1.0534292202876625,False,1.1355034065102254,closed,box_any,binance_um:OPUSDT:1h:box_any:6824,OPUSDT,OP,1h,True,matched,6669.0,2025-04-13 09:00:00+00:00,-1.0630615942028978,-0.0337150244182705,2025-04-13 13:00:00+00:00,2025-04,1.0,earlier,6792,32,htf,0.6611,0.6480600000000001,0.0130399999999999,0.7058,3.4279141104294606,False,extension_gt1,0.8683385579937307,2025-04-19 21:00:00+00:00,earlier,57.0,-394.32700481722696,-374.327004817227,removed
10227,2025-09-08 15:00:00+00:00,10228,2025-09-08 16:00:00+00:00,0.7505,0.7290800000000001,0.0214199999999998,0.0285409726848765,10360,2025-09-14 04:00:00+00:00,0.7988000000000001,trailing_stop,0.0643570952698202,0.0623570952698202,2.2549019607843306,2.184827264239045,False,4.000933706816086,closed,box_any,binance_um:OPUSDT:1h:box_any:10227,OPUSDT,OP,1h,True,matched,10073.0,2025-09-02 05:00:00+00:00,4.101245647969067,0.1533369973965868,2025-09-14 04:00:00+00:00,2025-09,2.0,earlier,10215,12,chart,0.7327,0.7160700000000001,0.0166299999999999,0.7506,1.0763680096211732,False,extension_gt1,0.4752851711026663,2025-09-08 16:00:00+00:00,cross_split,132.0,623.5709526982021,643.570952698202,removed
8761,2025-07-09 13:00:00+00:00,8762,2025-07-09 14:00:00+00:00,3.5764,3.4165,0.1598999999999999,0.0447097640085001,8818,2025-07-11 22:00:00+00:00,3.9089,trailing_stop,0.0929705849457556,0.0909705849457556,2.079424640400253,2.034691682301441,False,3.911819887429646,closed,box_any,binance_um:PENDLEUSDT:1h:box_any:8761,PENDLEUSDT,PENDLE,1h,True,matched,9291.0,2025-07-31 15:00:00+00:00,-1.0547772215269076,-0.038511526949528,2025-07-31 19:00:00+00:00,2025-07,2.0,earlier,8745,16,chart,3.4581,3.35,0.1080999999999998,3.576,1.090656799259947,False,extension_gt1,0.7102593010146555,2025-07-09 14:00:00+00:00,earlier,56.0,909.705849457556,929.7058494575559,removed
13020,2026-01-03 00:00:00+00:00,13021,2026-01-03 01:00:00+00:00,2.2009,2.1314,0.0694999999999996,0.0315779908219363,13027,2026-01-03 07:00:00+00:00,2.1314,initial_stop,-0.0315779908219363,-0.0335779908219363,-1.0000000000000009,-1.063335251798562,False,0.7942446043165525,closed,box_any,binance_um:PENDLEUSDT:1h:box_any:13020,PENDLEUSDT,PENDLE,1h,True,matched,13222.0,2026-01-11 10:00:00+00:00,-1.0740412371134036,-0.0290119743803953,2026-01-12 21:00:00+00:00,2026-01,2.0,later,12991,29,htf,2.0051,1.929,0.0761,2.201,2.5742444152430988,False,extension_gt1,0.4368308351177728,2026-01-03 01:00:00+00:00,later,6.0,-335.779908219363,-315.779908219363,removed
15516,2026-04-17 00:00:00+00:00,15517,2026-04-17 01:00:00+00:00,1.2941,1.2435,0.0505999999999999,0.0391005331890889,15521,2026-04-17 05:00:00+00:00,1.2435,initial_stop,-0.0391005331890889,-0.0411005331890889,-0.9999999999999994,-1.051150197628458,False,0.0671936758893294,closed,box_any,binance_um:PENDLEUSDT:1h:box_any:15516,PENDLEUSDT,PENDLE,1h,True,matched,15379.0,2026-04-11 07:00:00+00:00,0.1723766816143492,0.0035658627087198,2026-04-12 01:00:00+00:00,2026-04,2.0,later,15483,33,htf,1.0769,1.0448,0.0321,1.2941,6.766355140186914,False,extension_gt1,0.3325272067714632,2026-04-17 01:00:00+00:00,later,4.0,-411.005331890889,-391.00533189088895,removed
4410,2026-01-01 01:00:00+00:00,4411,2026-01-01 02:00:00+00:00,0.001955,0.0018889999999999,6.60000000000003e-05,0.033759590792839,4567,2026-01-07 14:00:00+00:00,0.0023339999999999,trailing_stop,0.1938618925831199,0.1918618925831199,5.742424242424208,5.683181818181784,False,11.590909090909038,closed,box_any,binance_um:PUMPUSDT:1h:box_any:4410,PUMPUSDT,PUMP,1h,True,matched,4969.0,2026-01-24 08:00:00+00:00,0.3836161616161561,0.0151246515332534,2026-01-25 14:00:00+00:00,2026-01,2.0,later,4385,25,chart,0.001856,0.001784,7.200000000000002e-05,0.001955,1.3750000000000016,False,extension_gt1,0.2727272727272742,2026-01-01 02:00:00+00:00,later,156.0,1918.618925831199,1938.618925831199,removed
15391,2026-04-11 19:00:00+00:00,15392,2026-04-11 20:00:00+00:00,85.99,84.08,1.9099999999999968,0.0222118851029189,15397,2026-04-12 01:00:00+00:00,84.08,initial_stop,-0.0222118851029189,-0.0242118851029189,-1.000000000000001,-1.0900418848167557,False,0.0785340314136156,closed,box_any,binance_um:SOLUSDT:1h:box_any:15391,SOLUSDT,SOL,1h,True,matched,15272.0,2026-04-06 20:00:00+00:00,-1.1232180451127798,-0.0182313888210885,2026-04-06 22:00:00+00:00,2026-04,1.0,later,15296,95,chart,81.9,78.43,3.469999999999999,85.99,1.1786743515850118,False,extension_gt1,0.8502202643171789,2026-04-11 20:00:00+00:00,later,5.0,-242.11885102918902,-222.118851029189,removed
5112,2026-03-16 12:00:00+00:00,5113,2026-03-16 13:00:00+00:00,0.04349,0.0412,0.00229,0.0526557829386065,5159,2026-03-18 11:00:00+00:00,0.0412,initial_stop,-0.0526557829386066,-0.0546557829386066,-1.0000000000000009,-1.0379825327510923,False,1.694323144104804,closed,box_any,binance_um:USELESSUSDT:1h:box_any:5112,USELESSUSDT,USELESS,1h,True,matched,4792.0,2026-03-03 04:00:00+00:00,0.4311441048034949,0.0238829221093372,2026-03-05 23:00:00+00:00,2026-03,3.0,later,5103,9,htf,0.04078,0.03839,0.0023899999999999,0.04351,1.1422594142259446,False,extension_gt1,0.1647058823529419,2026-03-16 13:00:00+00:00,later,46.0,-546.557829386066,-526.557829386066,removed
6167,2025-03-23 11:00:00+00:00,6168,2025-03-23 12:00:00+00:00,0.5333,0.5068,0.0264999999999999,0.0496906056628538,6173,2025-03-23 17:00:00+00:00,0.5068,initial_stop,-0.0496906056628538,-0.0516906056628538,-1.0000000000000002,-1.040249056603774,False,0.1018867924528316,closed,box_any,binance_um:WIFUSDT:1h:box_any:6167,WIFUSDT,WIF,1h,True,matched,6017.0,2025-03-17 05:00:00+00:00,-1.0614102564102554,-0.0345678496868474,2025-03-18 11:00:00+00:00,2025-03,2.0,earlier,6076,91,chart,0.4945,0.4774,0.0170999999999999,0.5333,2.269005847953223,False,extension_gt1,0.8700361010830311,2025-03-23 12:00:00+00:00,earlier,5.0,-516.906056628538,-496.906056628538,removed
10307,2025-09-11 23:00:00+00:00,10308,2025-09-12 00:00:00+00:00,0.9096,0.8836,0.0259999999999999,0.02858399296394,10368,2025-09-14 12:00:00+00:00,0.9324,trailing_stop,0.0250659630606859,0.0230659630606859,0.8769230769230787,0.8069538461538476,False,3.1000000000000107,closed,box_any,binance_um:WIFUSDT:1h:box_any:10307,WIFUSDT,WIF,1h,True,matched,10532.0,2025-09-21 08:00:00+00:00,-1.1188741721854345,-0.0188245125348188,2025-09-21 17:00:00+00:00,2025-09,1.0,later,10227,80,chart,0.8665,0.8366,0.0299,0.9097,1.4448160535117007,False,extension_gt1,0.8352941176470593,2025-09-12 00:00:00+00:00,later,60.0,230.659630606859,250.659630606859,removed
4274,2025-01-03 14:00:00+00:00,4275,2025-01-03 15:00:00+00:00,1.426,1.3792,0.0467999999999999,0.0328190743338008,4371,2025-01-07 15:00:00+00:00,1.3792,initial_stop,-0.0328190743338008,-0.0348190743338008,-1.0000000000000004,-1.0609401709401716,False,1.388888888888894,closed,box_any,binance_um:XTZUSDT:1h:box_any:4274,XTZUSDT,XTZ,1h,True,matched,4890.0,2025-01-29 06:00:00+00:00,-1.0707491856677516,-0.0302688766114179,2025-01-29 13:00:00+00:00,2025-01,2.0,earlier,4247,27,chart,1.386,1.3476,0.0383999999999997,1.427,1.0677083333333437,False,extension_gt1,0.9365079365079364,2025-01-03 15:00:00+00:00,earlier,96.0,-348.19074333800796,-328.190743338008,removed
6941,2025-04-24 17:00:00+00:00,6942,2025-04-24 18:00:00+00:00,0.545,0.5286000000000001,0.0163999999999999,0.0300917431192659,7003,2025-04-27 07:00:00+00:00,0.5515,trailing_stop,0.011926605504587,0.009926605504587,0.3963414634146303,0.3298780487804837,False,2.4390243902439024,closed,box_any,binance_um:XTZUSDT:1h:box_any:6941,XTZUSDT,XTZ,1h,True,matched,6887.0,2025-04-22 11:00:00+00:00,1.2149549549549563,0.0265996055226824,2025-04-24 08:00:00+00:00,2025-04,2.0,earlier,6891,50,chart,0.519,0.5027,0.0162999999999999,0.544,1.5337423312883467,False,extension_gt1,0.5652173913043478,2025-04-24 18:00:00+00:00,earlier,61.0,99.26605504587,119.26605504587,removed
7025,2025-04-28 05:00:00+00:00,7026,2025-04-28 06:00:00+00:00,37.36,31.98,5.379999999999999,0.1440042826552462,7065,2025-04-29 21:00:00+00:00,34.11,opposite_v6_next_open,-0.0869914346895075,-0.0889914346895075,-0.6040892193308555,-0.6179776951672866,False,0.5037174721189593,closed,box_any,binance_um:ZECUSDT:1h:box_any:7025,ZECUSDT,ZEC,1h,True,matched,6397.0,2025-04-02 01:00:00+00:00,-1.057006993006993,-0.0370834151128557,2025-04-02 14:00:00+00:00,2025-04,2.0,earlier,6898,127,chart,32.61,31.25,1.3599999999999994,37.38,3.5073529411764746,False,extension_gt1,0.9456310679611648,2025-04-28 06:00:00+00:00,earlier,39.0,-889.914346895075,-869.914346895075,removed
8744,2025-07-08 20:00:00+00:00,8745,2025-07-08 21:00:00+00:00,42.3,40.61,1.6899999999999975,0.0399527186761228,8751,2025-07-09 03:00:00+00:00,40.61,initial_stop,-0.0399527186761229,-0.0419527186761229,-1.000000000000001,-1.0500591715976346,False,2.7810650887574018,closed,box_any,binance_um:ZECUSDT:1h:box_any:8744,ZECUSDT,ZEC,1h,True,matched,8957.0,2025-07-17 17:00:00+00:00,0.0736774193548406,0.0020613718411552,2025-07-18 19:00:00+00:00,2025-07,2.0,earlier,8736,8,htf,40.11,38.4,1.7100000000000009,42.29,1.2748538011695898,False,extension_gt1,0.4745762711864383,2025-07-08 21:00:00+00:00,earlier,6.0,-419.527186761229,-399.52718676122896,removed
10188,2025-09-07 00:00:00+00:00,10189,2025-09-07 01:00:00+00:00,46.22,43.49,2.729999999999997,0.0590653396797922,10252,2025-09-09 16:00:00+00:00,48.36,trailing_stop,0.0463003028991777,0.0443003028991777,0.7838827838827831,0.7500219780219772,False,2.1245421245421285,closed,box_any,binance_um:ZECUSDT:1h:box_any:10188,ZECUSDT,ZEC,1h,True,matched,10057.0,2025-09-01 13:00:00+00:00,1.0379626168224356,0.0279823633156968,2025-09-04 02:00:00+00:00,2025-09,2.0,earlier,10182,6,htf,43.19,42.18,1.009999999999998,46.22,3.000000000000007,False,extension_gt1,0.5559633027522934,2025-09-07 01:00:00+00:00,earlier,63.0,443.003028991777,463.003028991777,removed
