sample_id,symbol,class_status,box_status,split,window_start_time,decision_time,original_source_path,matching_current_sources,current_window_ohlcv_agreement,recovered_image_path,image_exact_sha,recovered_source_path,numeric_timestamp_link,full_historical_ohlc_parity,core_start_time,core_end_time,post_core_visible_bars,original_window_start_bar,original_window_end_bar,recovered_window_start_bar,recovered_window_end_bar
LAYER_USDT_SWAP_007330__b0,LAYER_USDT_SWAP,confirmed,rule_verified,train,2025-08-17 22:30:00+00:00,2025-08-18 01:45:00+00:00,data/kline_fetched/okx_LAYER_USDT_SWAP_15m_41077.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/LAYER_USDT_SWAP_007330__b0.png,True,data/kline_fetched/okx_LAYER_USDT_SWAP_15m_41907.csv,True,unverified_no_original_source_sha,2025-08-17 23:45:00+00:00,2025-08-18 01:00:00+00:00,3.0,7226,7239,7226,7239
okx_LA_USDT_SWAP_004960__b0,LA_USDT_SWAP,confirmed,rule_verified,train,2025-08-05 09:45:00+00:00,2025-08-05 14:15:00+00:00,data/kline_fetched/okx_LA_USDT_SWAP_15m_40141.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_LA_USDT_SWAP_004960__b0.png,True,data/kline_fetched/okx_LA_USDT_SWAP_15m_40971.csv,True,unverified_no_original_source_sha,2025-08-05 11:30:00+00:00,2025-08-05 13:00:00+00:00,5.0,5087,5105,5087,5105
LIGHT_USDT_SWAP_011304__b0,LIGHT_USDT_SWAP,rejected,none,val,2026-04-11 22:45:00+00:00,2026-04-12 02:00:00+00:00,data/kline_fetched/okx_LIGHT_USDT_SWAP_15m_22293.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/LIGHT_USDT_SWAP_011304__b0.png,True,data/kline_fetched/okx_LIGHT_USDT_SWAP_15m_23123.csv,True,unverified_no_original_source_sha,,,,11195,11208,11195,11208
ownerno_expansion200_v2_N170,LINK_USDT_SWAP,rejected,none,train,2025-09-15 06:00:00+00:00,2025-09-15 09:00:00+00:00,data/kline_fetched/okx_LINK_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_expansion200_v2_N170.png,True,data/kline_deep/okx_LINK_USDT_SWAP_15m_158499.csv,True,unverified_no_original_source_sha,,,,10042,10054,129657,129669
neg_okx_LIT_USDT_SWAP_010560__b0,LIT_USDT_SWAP,rejected,none,val,2026-03-18 03:30:00+00:00,2026-03-18 07:45:00+00:00,data/kline_fetched/okx_LIT_USDT_SWAP_15m_21543.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/neg_okx_LIT_USDT_SWAP_010560__b0.png,True,data/kline_fetched/okx_LIT_USDT_SWAP_15m_22373.csv,True,unverified_no_original_source_sha,,,,8064,8081,8064,8081
okx_LIT_USDT_SWAP_011760__b0,LIT_USDT_SWAP,confirmed,rule_verified,val,2026-04-27 03:00:00+00:00,2026-04-27 06:15:00+00:00,data/kline_fetched/okx_LIT_USDT_SWAP_15m_21543.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/okx_LIT_USDT_SWAP_011760__b0.png,True,data/kline_fetched/okx_LIT_USDT_SWAP_15m_22373.csv,True,unverified_no_original_source_sha,2026-04-27 04:15:00+00:00,2026-04-27 05:30:00+00:00,3.0,11902,11915,11902,11915
LPT_USDT_SWAP_012130__b0,LPT_USDT_SWAP,rejected,none,train,2025-10-07 10:15:00+00:00,2025-10-07 14:30:00+00:00,data/kline_fetched/okx_LPT_USDT_SWAP_15m_41076.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/LPT_USDT_SWAP_012130__b0.png,True,data/kline_fetched/okx_LPT_USDT_SWAP_15m_41906.csv,True,unverified_no_original_source_sha,,,,12072,12089,12072,12089
ownerno_positive100_v1_P066,LPT_USDT_SWAP,rejected,none,train,2025-07-14 23:15:00+00:00,2025-07-15 02:15:00+00:00,data/kline_fetched/okx_LPT_USDT_SWAP_15m_41076.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_positive100_v1_P066.png,True,data/kline_fetched/okx_LPT_USDT_SWAP_15m_41906.csv,True,unverified_no_original_source_sha,,,,3964,3976,3964,3976
ownerno_expansion200_v2_N097,LRC_USDT_SWAP,rejected,none,train,2026-01-15 01:15:00+00:00,2026-01-15 04:45:00+00:00,data/kline_fetched/okx_LRC_USDT_SWAP_15m_39172.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_expansion200_v2_N097.png,True,data/kline_fetched/okx_LRC_USDT_SWAP_15m_39172.csv,True,unverified_no_original_source_sha,,,,21636,21650,21636,21650
neg_okx_LUNA_USDT_SWAP_029860__b0,LUNA_USDT_SWAP,rejected,none,val,2026-04-07 12:00:00+00:00,2026-04-07 15:00:00+00:00,data/kline_fetched/okx_LUNA_USDT_SWAP_15m_41076.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/neg_okx_LUNA_USDT_SWAP_029860__b0.png,True,data/kline_fetched/okx_LUNA_USDT_SWAP_15m_41906.csv,True,unverified_no_original_source_sha,,,,29551,29563,29551,29563
LUNA_USDT_SWAP_006730__b0,LUNA_USDT_SWAP,confirmed,rule_verified,train,2025-08-11 08:00:00+00:00,2025-08-11 11:00:00+00:00,data/kline_fetched/okx_LUNA_USDT_SWAP_15m_41076.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/LUNA_USDT_SWAP_006730__b0.png,True,data/kline_fetched/okx_LUNA_USDT_SWAP_15m_41906.csv,True,unverified_no_original_source_sha,2025-08-11 09:15:00+00:00,2025-08-11 10:15:00+00:00,3.0,6591,6603,6591,6603
ownerno_expansion200_v2_N109,LUNA_USDT_SWAP,rejected,none,train,2026-01-15 00:00:00+00:00,2026-01-15 02:45:00+00:00,data/kline_fetched/okx_LUNA_USDT_SWAP_15m_41076.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_expansion200_v2_N109.png,True,data/kline_fetched/okx_LUNA_USDT_SWAP_15m_41906.csv,True,unverified_no_original_source_sha,,,,21631,21642,21631,21642
neg_LUNA_USDT_SWAP_023287__b0,LUNA_USDT_SWAP,rejected,none,train,2025-11-01 09:00:00+00:00,2025-11-01 13:15:00+00:00,data/kline_fetched/okx_LUNA_USDT_SWAP_15m_41076.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_LUNA_USDT_SWAP_023287__b0.png,True,data/kline_fetched/okx_LUNA_USDT_SWAP_15m_41906.csv,True,unverified_no_original_source_sha,,,,14467,14484,14467,14484
ownerno_early300_v1_S203,MAGIC_USDT_SWAP,rejected,none,train,2025-06-15 05:00:00+00:00,2025-06-15 07:45:00+00:00,data/kline_fetched/okx_MAGIC_USDT_SWAP_15m_41076.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_early300_v1_S203.png,True,data/kline_fetched/okx_MAGIC_USDT_SWAP_15m_41906.csv,True,unverified_no_original_source_sha,,,,1107,1118,1107,1118
MAGIC_USDT_SWAP_023687__b0,MAGIC_USDT_SWAP,confirmed,rule_verified,train,2026-02-04 08:45:00+00:00,2026-02-04 12:15:00+00:00,data/kline_fetched/okx_MAGIC_USDT_SWAP_15m_41076.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/MAGIC_USDT_SWAP_023687__b0.png,True,data/kline_fetched/okx_MAGIC_USDT_SWAP_15m_41906.csv,True,unverified_no_original_source_sha,2026-02-04 10:00:00+00:00,2026-02-04 11:30:00+00:00,3.0,23586,23600,23586,23600
ownerno_newblocks200_v3_M060,MAGIC_USDT_SWAP,rejected,none,train,2025-10-15 06:30:00+00:00,2025-10-15 10:00:00+00:00,data/kline_fetched/okx_MAGIC_USDT_SWAP_15m_41076.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_newblocks200_v3_M060.png,True,data/kline_fetched/okx_MAGIC_USDT_SWAP_15m_41906.csv,True,unverified_no_original_source_sha,,,,12825,12839,12825,12839
okx_MANA_USDT_SWAP_028160__b0,MANA_USDT_SWAP,confirmed,rule_verified,val,2026-03-26 02:00:00+00:00,2026-03-26 05:00:00+00:00,data/kline_fetched/okx_MANA_USDT_SWAP_15m_40976.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/okx_MANA_USDT_SWAP_028160__b0.png,True,data/kline_fetched/okx_MANA_USDT_SWAP_15m_41806.csv,True,unverified_no_original_source_sha,2026-03-26 03:15:00+00:00,2026-03-26 04:15:00+00:00,3.0,28259,28271,28259,28271
neg_MASK_USDT_SWAP_021087__b0,MASK_USDT_SWAP,rejected,none,train,2026-02-19 04:30:00+00:00,2026-02-19 07:15:00+00:00,data/kline_fetched/okx_MASK_USDT_SWAP_15m_41076.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_MASK_USDT_SWAP_021087__b0.png,True,data/kline_fetched/okx_MASK_USDT_SWAP_15m_41906.csv,True,unverified_no_original_source_sha,,,,25009,25020,25009,25020
neg_okx_MASK_USDT_SWAP_015860__b0,MASK_USDT_SWAP,rejected,none,train,2025-09-06 14:00:00+00:00,2025-09-06 17:00:00+00:00,data/kline_fetched/okx_MASK_USDT_SWAP_15m_41076.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_okx_MASK_USDT_SWAP_015860__b0.png,True,data/kline_fetched/okx_MASK_USDT_SWAP_15m_41906.csv,True,unverified_no_original_source_sha,,,,9111,9123,9111,9123
neg_MEME_USDT_SWAP_002330__b0,MEME_USDT_SWAP,rejected,none,train,2025-08-25 23:15:00+00:00,2025-08-26 03:00:00+00:00,data/kline_fetched/okx_MEME_USDT_SWAP_15m_41075.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_MEME_USDT_SWAP_002330__b0.png,True,data/kline_fetched/okx_MEME_USDT_SWAP_15m_41905.csv,True,unverified_no_original_source_sha,,,,7995,8010,7995,8010
okx_METIS_USDT_SWAP_026460__b0,METIS_USDT_SWAP,confirmed,rule_verified,train,2026-03-07 21:15:00+00:00,2026-03-08 00:30:00+00:00,data/kline_fetched/okx_METIS_USDT_SWAP_15m_41075.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_METIS_USDT_SWAP_026460__b0.png,True,data/kline_fetched/okx_METIS_USDT_SWAP_15m_41905.csv,True,unverified_no_original_source_sha,2026-03-07 22:30:00+00:00,2026-03-07 23:45:00+00:00,3.0,26611,26624,26611,26624
ownerno_newblocks200_v3_M004,METIS_USDT_SWAP,rejected,none,train,2025-10-15 04:00:00+00:00,2025-10-15 07:00:00+00:00,data/kline_fetched/okx_METIS_USDT_SWAP_15m_41075.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_newblocks200_v3_M004.png,True,data/kline_fetched/okx_METIS_USDT_SWAP_15m_41905.csv,True,unverified_no_original_source_sha,,,,12814,12826,12814,12826
neg_MEW_USDT_SWAP_004930__b0,MEW_USDT_SWAP,rejected,none,train,2025-09-07 10:30:00+00:00,2025-09-07 14:00:00+00:00,data/kline_fetched/okx_MEW_USDT_SWAP_15m_41075.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_MEW_USDT_SWAP_004930__b0.png,True,data/kline_fetched/okx_MEW_USDT_SWAP_15m_41905.csv,True,unverified_no_original_source_sha,,,,9192,9206,9192,9206
MEW_USDT_SWAP_004930__b0,MEW_USDT_SWAP,confirmed,rule_verified,train,2025-07-23 04:15:00+00:00,2025-07-23 07:45:00+00:00,data/kline_fetched/okx_MEW_USDT_SWAP_15m_41075.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/MEW_USDT_SWAP_004930__b0.png,True,data/kline_fetched/okx_MEW_USDT_SWAP_15m_41905.csv,True,unverified_no_original_source_sha,2025-07-23 05:30:00+00:00,2025-07-23 07:00:00+00:00,3.0,4751,4765,4751,4765
MEW_USDT_SWAP_023086__b0,MEW_USDT_SWAP,rejected,none,train,2026-01-28 23:15:00+00:00,2026-01-29 02:45:00+00:00,data/kline_fetched/okx_MEW_USDT_SWAP_15m_41075.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/MEW_USDT_SWAP_023086__b0.png,True,data/kline_fetched/okx_MEW_USDT_SWAP_15m_41905.csv,True,unverified_no_original_source_sha,,,,22971,22985,22971,22985
ownerno_expansion200_v2_N198,MOODENG_USDT_SWAP,rejected,none,train,2025-07-14 22:30:00+00:00,2025-07-15 01:15:00+00:00,data/kline_fetched/okx_MOODENG_USDT_SWAP_15m_41075.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_expansion200_v2_N198.png,True,data/kline_fetched/okx_MOODENG_USDT_SWAP_15m_41905.csv,True,unverified_no_original_source_sha,,,,3960,3971,3960,3971
MOODENG_USDT_SWAP_015730__b0,MOODENG_USDT_SWAP,confirmed,rule_verified,train,2025-11-13 14:00:00+00:00,2025-11-13 16:45:00+00:00,data/kline_fetched/okx_MOODENG_USDT_SWAP_15m_41075.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/MOODENG_USDT_SWAP_015730__b0.png,True,data/kline_fetched/okx_MOODENG_USDT_SWAP_15m_41905.csv,True,unverified_no_original_source_sha,2025-11-13 15:15:00+00:00,2025-11-13 16:00:00+00:00,3.0,15638,15649,15638,15649
neg_MOODENG_USDT_SWAP_030686__b0,MOODENG_USDT_SWAP,rejected,none,val,2026-03-29 17:30:00+00:00,2026-03-29 21:00:00+00:00,data/kline_fetched/okx_MOODENG_USDT_SWAP_15m_41075.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/neg_MOODENG_USDT_SWAP_030686__b0.png,True,data/kline_fetched/okx_MOODENG_USDT_SWAP_15m_41905.csv,True,unverified_no_original_source_sha,,,,28708,28722,28708,28722
MOVE_USDT_SWAP_004930__b0,MOVE_USDT_SWAP,confirmed,rule_verified,train,2025-07-23 07:00:00+00:00,2025-07-23 10:15:00+00:00,data/kline_fetched/okx_MOVE_USDT_SWAP_15m_41075.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/MOVE_USDT_SWAP_004930__b0.png,True,data/kline_fetched/okx_MOVE_USDT_SWAP_15m_41905.csv,True,unverified_no_original_source_sha,2025-07-23 08:15:00+00:00,2025-07-23 09:30:00+00:00,3.0,4762,4775,4762,4775
neg_MUBARAK_USDT_SWAP_028486__b0,MUBARAK_USDT_SWAP,rejected,none,val,2026-03-24 11:30:00+00:00,2026-03-24 14:45:00+00:00,data/kline_fetched/okx_MUBARAK_USDT_SWAP_15m_41075.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/neg_MUBARAK_USDT_SWAP_028486__b0.png,True,data/kline_fetched/okx_MUBARAK_USDT_SWAP_15m_41905.csv,True,unverified_no_original_source_sha,,,,28204,28217,28204,28217
okx_MUBARAK_USDT_SWAP_028960__b0,MUBARAK_USDT_SWAP,rejected,none,val,2026-04-02 00:00:00+00:00,2026-04-02 03:00:00+00:00,data/kline_fetched/okx_MUBARAK_USDT_SWAP_15m_41075.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/okx_MUBARAK_USDT_SWAP_028960__b0.png,True,data/kline_fetched/okx_MUBARAK_USDT_SWAP_15m_41905.csv,True,unverified_no_original_source_sha,,,,29022,29034,29022,29034
neg_NEO_USDT_SWAP_015730__b0,NEO_USDT_SWAP,rejected,none,train,2025-12-20 07:00:00+00:00,2025-12-20 10:15:00+00:00,data/kline_fetched/okx_NEO_USDT_SWAP_15m_41075.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_NEO_USDT_SWAP_015730__b0.png,True,data/kline_fetched/okx_NEO_USDT_SWAP_15m_41905.csv,True,unverified_no_original_source_sha,,,,19162,19175,19162,19175
okx_NIGHT_USDT_SWAP_013660__b0,NIGHT_USDT_SWAP,rejected,none,val,2026-05-01 05:15:00+00:00,2026-05-01 09:00:00+00:00,data/kline_fetched/okx_NIGHT_USDT_SWAP_15m_22951.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/okx_NIGHT_USDT_SWAP_013660__b0.png,True,data/kline_fetched/okx_NIGHT_USDT_SWAP_15m_23781.csv,True,unverified_no_original_source_sha,,,,13703,13718,13703,13718
neg_okx_NMR_USDT_SWAP_006860__b0,NMR_USDT_SWAP,rejected,none,train,2025-06-16 17:30:00+00:00,2025-06-16 22:00:00+00:00,data/kline_fetched/okx_NMR_USDT_SWAP_15m_41074.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_okx_NMR_USDT_SWAP_006860__b0.png,True,data/kline_fetched/okx_NMR_USDT_SWAP_15m_41904.csv,True,unverified_no_original_source_sha,,,,1251,1269,1251,1269
NMR_USDT_SWAP_004930__b0,NMR_USDT_SWAP,rejected,none,train,2025-07-23 09:00:00+00:00,2025-07-23 13:00:00+00:00,data/kline_fetched/okx_NMR_USDT_SWAP_15m_41074.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/NMR_USDT_SWAP_004930__b0.png,True,data/kline_fetched/okx_NMR_USDT_SWAP_15m_41904.csv,True,unverified_no_original_source_sha,,,,4769,4785,4769,4785
NOT_USDT_SWAP_006930__b0,NOT_USDT_SWAP,confirmed,rule_verified,train,2025-08-13 10:00:00+00:00,2025-08-13 13:15:00+00:00,data/kline_fetched/okx_NOT_USDT_SWAP_15m_41074.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/NOT_USDT_SWAP_006930__b0.png,True,data/kline_fetched/okx_NOT_USDT_SWAP_15m_41904.csv,True,unverified_no_original_source_sha,2025-08-13 11:15:00+00:00,2025-08-13 12:30:00+00:00,3.0,6789,6802,6789,6802
neg_NOT_USDT_SWAP_006930__b0,NOT_USDT_SWAP,rejected,none,train,2025-09-02 23:15:00+00:00,2025-09-03 02:30:00+00:00,data/kline_fetched/okx_NOT_USDT_SWAP_15m_41074.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_NOT_USDT_SWAP_006930__b0.png,True,data/kline_fetched/okx_NOT_USDT_SWAP_15m_41904.csv,True,unverified_no_original_source_sha,,,,8762,8775,8762,8775
neg_NOT_USDT_SWAP_006130__b0,NOT_USDT_SWAP,rejected,none,train,2025-12-20 16:00:00+00:00,2025-12-20 19:30:00+00:00,data/kline_fetched/okx_NOT_USDT_SWAP_15m_41074.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_NOT_USDT_SWAP_006130__b0.png,True,data/kline_fetched/okx_NOT_USDT_SWAP_15m_41904.csv,True,unverified_no_original_source_sha,,,,19197,19211,19197,19211
neg_NOT_USDT_SWAP_004930__b0,NOT_USDT_SWAP,rejected,none,train,2025-11-30 22:15:00+00:00,2025-12-01 01:00:00+00:00,data/kline_fetched/okx_NOT_USDT_SWAP_15m_41074.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_NOT_USDT_SWAP_004930__b0.png,True,data/kline_fetched/okx_NOT_USDT_SWAP_15m_41904.csv,True,unverified_no_original_source_sha,,,,17302,17313,17302,17313
neg_OFC_USDT_SWAP_001530__b0,OFC_USDT_SWAP,rejected,none,val,2026-04-14 04:15:00+00:00,2026-04-14 07:30:00+00:00,data/kline_fetched/okx_OFC_USDT_SWAP_15m_11337.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/neg_OFC_USDT_SWAP_001530__b0.png,True,data/kline_fetched/okx_OFC_USDT_SWAP_15m_12167.csv,True,unverified_no_original_source_sha,,,,453,466,453,466
okx_ONDO_USDT_SWAP_010760__b0,ONDO_USDT_SWAP,confirmed,rule_verified,train,2025-09-23 15:45:00+00:00,2025-09-23 19:00:00+00:00,data/kline_fetched/okx_ONDO_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_ONDO_USDT_SWAP_010760__b0.png,True,data/kline_deep/okx_ONDO_USDT_SWAP_15m_67705.csv,True,unverified_no_original_source_sha,2025-09-23 17:00:00+00:00,2025-09-23 18:15:00+00:00,3.0,10849,10862,39669,39682
okx_ONDO_USDT_SWAP_008660__b0,ONDO_USDT_SWAP,confirmed,rule_verified,train,2025-08-31 20:00:00+00:00,2025-08-31 23:30:00+00:00,data/kline_fetched/okx_ONDO_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_ONDO_USDT_SWAP_008660__b0.png,True,data/kline_deep/okx_ONDO_USDT_SWAP_15m_67705.csv,True,unverified_no_original_source_sha,2025-08-31 21:15:00+00:00,2025-08-31 22:45:00+00:00,3.0,8658,8672,37478,37492
ownerno_expansion200_v2_N159,ONDO_USDT_SWAP,rejected,none,train,2025-09-15 07:30:00+00:00,2025-09-15 12:00:00+00:00,data/kline_fetched/okx_ONDO_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_expansion200_v2_N159.png,True,data/kline_deep/okx_ONDO_USDT_SWAP_15m_67705.csv,True,unverified_no_original_source_sha,,,,10048,10066,38868,38886
ownerno_hardneg200_v1_T011,ONE_USDT_SWAP,rejected,none,train,2025-11-14 22:00:00+00:00,2025-11-15 02:30:00+00:00,data/kline_fetched/okx_ONE_USDT_SWAP_15m_41074.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_hardneg200_v1_T011.png,True,data/kline_fetched/okx_ONE_USDT_SWAP_15m_41904.csv,True,unverified_no_original_source_sha,,,,15765,15783,15765,15783
ONT_USDT_SWAP_007730__b0,ONT_USDT_SWAP,confirmed,rule_verified,train,2025-08-21 06:45:00+00:00,2025-08-21 09:30:00+00:00,data/kline_fetched/okx_ONT_USDT_SWAP_15m_41074.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ONT_USDT_SWAP_007730__b0.png,True,data/kline_fetched/okx_ONT_USDT_SWAP_15m_41904.csv,True,unverified_no_original_source_sha,2025-08-21 08:00:00+00:00,2025-08-21 08:45:00+00:00,3.0,7544,7555,7544,7555
neg_ONT_USDT_SWAP_009730__b0,ONT_USDT_SWAP,rejected,none,train,2025-06-16 04:00:00+00:00,2025-06-16 07:15:00+00:00,data/kline_fetched/okx_ONT_USDT_SWAP_15m_41074.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_ONT_USDT_SWAP_009730__b0.png,True,data/kline_fetched/okx_ONT_USDT_SWAP_15m_41904.csv,True,unverified_no_original_source_sha,,,,1197,1210,1197,1210
neg_ONT_USDT_SWAP_007730__b0,ONT_USDT_SWAP,rejected,none,train,2025-10-21 15:45:00+00:00,2025-10-21 18:30:00+00:00,data/kline_fetched/okx_ONT_USDT_SWAP_15m_41074.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_ONT_USDT_SWAP_007730__b0.png,True,data/kline_fetched/okx_ONT_USDT_SWAP_15m_41904.csv,True,unverified_no_original_source_sha,,,,13436,13447,13436,13447
OP_USDT_SWAP_021986__b1,OP_USDT_SWAP,rejected,none,train,2026-01-15 13:15:00+00:00,2026-01-15 16:00:00+00:00,data/kline_fetched/okx_OP_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/OP_USDT_SWAP_021986__b1.png,True,data/kline_deep/okx_OP_USDT_SWAP_15m_144244.csv,True,unverified_no_original_source_sha,,,,21783,21794,127142,127153
ownerno_newblocks200_v3_M152,ORDER_USDT_SWAP,rejected,none,train,2025-12-15 04:15:00+00:00,2025-12-15 08:45:00+00:00,data/kline_fetched/okx_ORDER_USDT_SWAP_15m_29656.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_newblocks200_v3_M152.png,True,data/kline_fetched/okx_ORDER_USDT_SWAP_15m_30486.csv,True,unverified_no_original_source_sha,,,,7252,7270,7252,7270
ORDER_USDT_SWAP_013267__b0,ORDER_USDT_SWAP,confirmed,rule_verified,train,2026-02-15 06:00:00+00:00,2026-02-15 10:00:00+00:00,data/kline_fetched/okx_ORDER_USDT_SWAP_15m_29656.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ORDER_USDT_SWAP_013267__b0.png,True,data/kline_fetched/okx_ORDER_USDT_SWAP_15m_30486.csv,True,unverified_no_original_source_sha,2026-02-15 07:30:00+00:00,2026-02-15 09:00:00+00:00,4.0,13211,13227,13211,13227
ORDI_USDT_SWAP_015930__b0,ORDI_USDT_SWAP,rejected,none,train,2025-11-13 14:15:00+00:00,2025-11-13 17:15:00+00:00,data/kline_fetched/okx_ORDI_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ORDI_USDT_SWAP_015930__b0.png,True,data/kline_deep/okx_ORDI_USDT_SWAP_15m_110236.csv,True,unverified_no_original_source_sha,,,,15739,15751,87090,87102
neg_PARTI_USDT_SWAP_020285__b0,PARTI_USDT_SWAP,rejected,none,train,2025-10-25 18:30:00+00:00,2025-10-25 21:45:00+00:00,data/kline_fetched/okx_PARTI_USDT_SWAP_15m_41074.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_PARTI_USDT_SWAP_020285__b0.png,True,data/kline_fetched/okx_PARTI_USDT_SWAP_15m_41904.csv,True,unverified_no_original_source_sha,,,,13831,13844,13831,13844
neg_PARTI_USDT_SWAP_001730__b0,PARTI_USDT_SWAP,rejected,none,train,2025-12-29 07:30:00+00:00,2025-12-29 10:30:00+00:00,data/kline_fetched/okx_PARTI_USDT_SWAP_15m_41074.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_PARTI_USDT_SWAP_001730__b0.png,True,data/kline_fetched/okx_PARTI_USDT_SWAP_15m_41904.csv,True,unverified_no_original_source_sha,,,,20027,20039,20027,20039
