scope,minutes,arm,period,paired_actual_return_pct,paired_random_return_pct,paired_excess_return_pct,paired_actual_mdd_pct,paired_random_mdd_pct,paired_candidates,paired_random_candidates_by_clock,full_candidates,full_candidate_rows,matched_fraction,paired_actual_trades,paired_random_trades,paired_actual_boundary_marks,paired_random_boundary_marks,paired_actual_peak_positions,paired_random_peak_positions,actual_opening_equity,random_opening_equity,actual_closing_equity,random_closing_equity,control_number,method,period_definition,interpretation
okx,60,focus_sma60,full,19.62892334528074,-10.220774759225824,29.849698104506565,6.800517382935089,10.527720476618274,788,788,1002,1002,0.7864271457085829,419,616,3,6,10,10,100000.0,100000.0,119628.92334528074,89779.22524077418,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,focus_md,last30,42.958806021921404,-5.526638850220348,48.485444872141755,7.846166740902305,9.34972402272749,1595,1595,2115,2115,0.7541371158392435,186,1265,10,7,10,10,90148.30936859181,90480.7946426403,128874.94672228677,85480.24789393206,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,focus_sma20,full,5.348132990864339,-9.79711909182796,15.145252082692299,13.491836157102988,14.551033499490917,3603,3603,4578,4578,0.7870249017038008,942,1210,7,10,10,10,100000.0,100000.0,105348.13299086434,90202.88090817204,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,focus_sma20,first31,-8.339107506585584,-4.669438335292391,-3.6696691712931937,9.925300235398915,8.289925733016656,2008,2008,2463,2463,0.8152659358505887,532,677,0,0,10,10,100000.0,100000.0,91660.89249341442,95330.56166470761,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,focus_sma20,last30,14.932475699419262,-5.378842489746803,20.311318189166066,7.228059858334701,10.736778664802182,1595,1595,2115,2115,0.7541371158392435,410,533,7,10,10,10,91660.89249341442,95330.56166470761,105348.13299086434,90202.88090817204,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,focus_3r,full,-10.181050265515253,5.176977358101227,-15.35802762361648,13.80063517089244,3.712702664180201,3603,3603,4578,4578,0.7870249017038008,549,294,9,10,10,10,100000.0,100000.0,89818.94973448475,105176.97735810123,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,focus_3r,first31,-6.965633121245686,0.44298977290802577,-7.408622894153711,8.238108778544195,3.712702664180201,2008,2008,2463,2463,0.8152659358505887,285,174,0,0,10,10,100000.0,100000.0,93034.36687875431,100442.98977290803,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,focus_3r,last30,-3.4561606126260975,4.713108994362168,-8.169269606988266,7.096349467123919,3.2628410117234385,1595,1595,2115,2115,0.7541371158392435,264,120,9,10,10,10,93034.36687875431,100442.98977290803,89818.94973448475,105176.97735810123,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,dense_sma60,full,-34.17468664171029,1.411043721609807,-35.585730363320096,39.31233125912852,19.41937327245855,37010,37010,47744,47744,0.7751759383378016,751,644,7,10,10,10,100000.0,100000.0,65825.31335828971,101411.0437216098,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,dense_sma60,first31,-13.57185525482458,4.668830035007835,-18.240685289832413,25.958826864807484,6.990907610281827,17355,17355,21974,21974,0.7897970328570129,388,320,0,0,10,10,100000.0,100000.0,86428.14474517542,104668.83003500784,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,dense_sma60,last30,-23.838104413361012,-3.112470362292594,-20.72563405106842,29.277518928221003,19.41937327245855,19655,19655,25770,25770,0.762708575863407,363,324,7,10,10,10,86428.14474517542,104668.83003500784,65825.31335828971,101411.0437216098,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,pullback_sma60,full,-17.235613633956294,7.958388067319539,-25.194001701275834,30.456725515280635,14.25316537455078,20600,20600,31210,31210,0.6600448574174944,722,627,10,10,10,10,100000.0,100000.0,82764.3863660437,107958.38806731954,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,pullback_sma60,first31,-14.33847241055149,0.6942271360047744,-15.032699546556264,26.75061065984632,8.352799643912745,9836,9836,13762,13762,0.7147216974276994,389,345,0,0,10,10,100000.0,100000.0,85661.52758944851,100694.22713600477,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,pullback_sma60,last30,-3.382079802837492,7.214078838405773,-10.596158641243266,21.321351756316353,14.053079667236467,10764,10764,17448,17448,0.6169188445667125,333,282,10,10,10,10,85661.52758944851,100694.22713600477,82764.3863660437,107958.38806731954,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,young_breakout_sma20,full,1.49010326396639,-2.767504729550885,4.257607993517275,3.5786601569662846,3.0443705937723053,93,93,106,106,0.8773584905660378,49,59,2,2,6,5,100000.0,100000.0,101490.10326396639,97232.49527044912,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,young_breakout_sma20,first31,-0.558532139033603,-0.4154299314433156,-0.1431022075902874,1.0580493614279152,0.4539641342146794,28,28,29,29,0.9655172413793104,14,17,0,0,3,2,100000.0,100000.0,99441.4678609664,99584.57006855668,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,60,young_breakout_sma20,last30,2.060141957944831,-2.3618867827499157,4.4220287406947465,3.5786601569662846,2.961992766517041,65,65,77,77,0.8441558441558441,35,42,2,2,6,5,99441.4678609664,99584.57006855668,101490.10326396639,97232.49527044912,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,focus_sma60,full,-5.771231703818776,8.309792417638267,-14.081024121457043,7.30752908073502,3.2949085736200256,434,434,1265,1265,0.3430830039525692,122,147,6,4,10,10,100000.0,100000.0,94228.76829618122,108309.79241763827,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,focus_sma60,first31,-2.8852190483610323,0.10531912454869598,-2.9905381729097282,5.416790183235398,2.499296476078794,205,205,530,530,0.3867924528301887,65,79,0,0,10,10,100000.0,100000.0,97114.78095163897,100105.3191245487,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,focus_sma60,last30,-2.97175427589639,8.19584150456756,-11.167595780463952,5.671115030535445,3.2949085736200256,229,229,735,735,0.3115646258503401,57,68,6,4,10,10,97114.78095163897,100105.3191245487,94228.76829618122,108309.79241763827,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,focus_md,full,-4.395098580996098,-1.8050570215608024,-2.5900415594352957,6.845947530129415,2.3054472493188594,434,434,1265,1265,0.3430830039525692,105,342,7,0,10,10,100000.0,100000.0,95604.9014190039,98194.9429784392,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,focus_md,first31,-2.530345086577916,-0.6506685706700372,-1.8796765159078788,5.079946120695111,0.7420185776978672,205,205,530,530,0.3867924528301887,58,175,0,0,10,10,100000.0,100000.0,97469.65491342208,99349.33142932996,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,focus_md,last30,-1.913163123512194,-1.1619488871064165,-0.7512142364057774,6.4107683816362115,1.652677142043435,229,229,735,735,0.3115646258503401,47,167,7,0,10,10,97469.65491342208,99349.33142932996,95604.9014190039,98194.9429784392,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,focus_sma20,full,-9.742583284369683,-1.1816040175675007,-8.560979266802182,9.771381728190798,3.0428632569030944,434,434,1265,1265,0.3430830039525692,147,167,4,0,10,10,100000.0,100000.0,90257.41671563032,98818.3959824325,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,focus_sma20,first31,-2.5244584623003465,0.8794235675803649,-3.4038820298807115,4.831194440141829,1.2742670570858206,205,205,530,530,0.3867924528301887,79,89,0,0,10,10,100000.0,100000.0,97475.54153769965,100879.42356758036,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,focus_sma20,last30,-7.405062550257958,-2.043060430224562,-5.362002120033397,9.365664487776703,2.246058564074571,229,229,735,735,0.3115646258503401,68,78,4,0,10,10,97475.54153769965,100879.42356758036,90257.41671563032,98818.3959824325,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,focus_3r,full,-6.628614378336962,7.25226323962542,-13.880877617962383,7.6148358652237675,1.887116681099621,434,434,1265,1265,0.3430830039525692,122,82,8,8,10,10,100000.0,100000.0,93371.38562166304,107252.26323962542,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,focus_3r,first31,-3.8668477891983786,1.110487748246771,-4.97733553744515,5.254746137713107,1.887116681099621,205,205,530,530,0.3867924528301887,64,46,0,0,10,10,100000.0,100000.0,96133.15221080162,101110.48774824677,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,focus_3r,last30,-2.872855540076911,6.074320901973045,-8.947176442049956,7.6148358652237675,1.5777369808345543,229,229,735,735,0.3115646258503401,58,36,8,8,10,10,96133.15221080162,101110.48774824677,93371.38562166304,107252.26323962542,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,dense_sma60,full,-3.200777196023788,-0.23235837034908763,-2.9684188256747004,24.43677322552307,10.150342518791621,3383,3383,11643,11643,0.2905608520140857,195,186,9,6,10,10,100000.0,100000.0,96799.22280397621,99767.64162965091,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,dense_sma60,first31,16.921071358601214,1.5348536459038296,15.386217712697384,10.149037468273757,6.684799722191714,1564,1564,4337,4337,0.36061793866728153,119,103,1,0,10,10,100000.0,100000.0,116921.07135860121,101534.85364590383,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,dense_sma60,last30,-17.209770934197614,-1.7404979204637985,-15.469273013733815,24.43677322552307,10.150342518791621,1819,1819,7306,7306,0.2489734464823433,76,83,8,6,10,10,116921.07135860121,101534.85364590383,96799.22280397621,99767.64162965091,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,pullback_sma60,full,-8.591975045939282,7.5357946011475,-16.127769647086783,17.316136968152474,5.2178034655595,1621,1621,8081,8081,0.20059398589283506,204,153,8,9,10,10,100000.0,100000.0,91408.02495406072,107535.7946011475,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,pullback_sma60,first31,-6.927521709677705,-1.7831358412846456,-5.144385868393059,12.061070009119025,5.2140056438510936,553,553,2666,2666,0.20742685671417854,127,86,0,0,10,10,100000.0,100000.0,93072.4782903223,98216.86415871535,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,pullback_sma60,last30,-1.7883410507987376,9.488116447469803,-11.276457498268542,10.635907209608442,4.0511921112959985,1068,1068,5415,5415,0.19722991689750694,77,67,8,9,10,10,93072.4782903223,98216.86415871535,91408.02495406072,107535.7946011475,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,young_breakout_sma20,full,1.1425395073591207,0.8348489390543546,0.30769056830476604,2.7739642580968837,3.1267832437198773,56,56,101,101,0.5544554455445545,29,29,0,0,5,5,100000.0,100000.0,101142.53950735912,100834.84893905435,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,young_breakout_sma20,first31,-1.5619386775565653,2.0303285130143487,-3.5922671905709143,2.7739642580968837,2.1468832045707376,43,43,62,62,0.6935483870967742,21,20,0,0,5,5,100000.0,100000.0,98438.06132244343,102030.32851301435,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
combined,240,young_breakout_sma20,last30,2.7473907435630056,-1.1716904094918268,3.919081153054832,1.3180190187999874,1.8382809372623599,13,13,39,39,0.3333333333333333,8,9,0,0,4,3,98438.06132244343,102030.32851301435,101142.53950735912,100834.84893905435,0,one-to-one valid matched event ids; independent unchanged cashbooks; no outcome selection,calendar close NAV with holdings inherited; candidate/trade counts by each side entry clock,matched subset only; unavailable controls do not imply zero event returns
