scope,minutes,definition,side,bars,duration_hours,start_utc,last_open_utc,end_close_utc,break_bar_open_utc,left_censored,right_censored,right_boundary,start_close,end_close,price_change_pct,zero_volume_bars,max_wick_dip_into_ma_pct,rank
common,15,wick,below,223,55.75,2026-03-26T02:15:00+00:00,2026-03-28T09:45:00+00:00,2026-03-28T10:00:00+00:00,2026-03-28T10:00:00+00:00,False,False,condition_failed,2153.3,1998.32,-7.197325035991275,0,0.0,4
common,15,wick,below,201,50.25,2026-03-06T08:00:00+00:00,2026-03-08T10:00:00+00:00,2026-03-08T10:15:00+00:00,2026-03-08T10:15:00+00:00,False,False,condition_failed,2078.72,1965.42,-5.450469519704426,0,0.0,5
common,15,wick,below,198,49.5,2026-02-04T11:45:00+00:00,2026-02-06T13:00:00+00:00,2026-02-06T13:15:00+00:00,2026-02-06T13:15:00+00:00,False,False,condition_failed,2253.71,1941.91,-13.834965456957637,0,0.0,6
common,15,wick,below,197,49.25,2026-05-15T03:45:00+00:00,2026-05-17T04:45:00+00:00,2026-05-17T05:00:00+00:00,2026-05-17T05:00:00+00:00,False,False,condition_failed,2272.42,2186.3,-3.7897923799297573,0,0.0,7
common,15,wick,below,184,46.0,2026-05-06T13:45:00+00:00,2026-05-08T11:30:00+00:00,2026-05-08T11:45:00+00:00,2026-05-08T11:45:00+00:00,False,False,condition_failed,2367.6,2289.48,-3.2995438418651712,0,0.0,8
common,15,wick,below,181,45.25,2026-03-18T10:45:00+00:00,2026-03-20T07:45:00+00:00,2026-03-20T08:00:00+00:00,2026-03-20T08:00:00+00:00,False,False,condition_failed,2311.69,2149.2,-7.029056664172106,0,0.0,9
common,15,wick,below,171,42.75,2026-06-17T19:00:00+00:00,2026-06-19T13:30:00+00:00,2026-06-19T13:45:00+00:00,2026-06-19T13:45:00+00:00,False,False,condition_failed,1771.4,1700.41,-4.007564638139327,0,0.0,10
common,15,wick,below,160,40.0,2026-01-07T09:15:00+00:00,2026-01-09T01:00:00+00:00,2026-01-09T01:15:00+00:00,2026-01-09T01:15:00+00:00,False,False,condition_failed,3227.62,3113.53,-3.5348027339029864,0,0.0,11
common,15,wick,below,144,36.0,2026-03-21T23:00:00+00:00,2026-03-23T10:45:00+00:00,2026-03-23T11:00:00+00:00,2026-03-23T11:00:00+00:00,False,False,condition_failed,2145.36,2047.9,-4.542827311034047,0,0.0,12
common,15,wick,below,144,36.0,2026-04-27T05:30:00+00:00,2026-04-28T17:15:00+00:00,2026-04-28T17:30:00+00:00,2026-04-28T17:30:00+00:00,False,False,condition_failed,2324.35,2284.01,-1.7355389678834765,0,0.0,13
common,15,wick,below,138,34.5,2026-02-10T03:30:00+00:00,2026-02-11T13:45:00+00:00,2026-02-11T14:00:00+00:00,2026-02-11T14:00:00+00:00,False,False,condition_failed,2060.96,1959.42,-4.926830215045419,0,0.0,14
common,15,wick,below,132,33.0,2026-06-22T20:30:00+00:00,2026-06-24T05:15:00+00:00,2026-06-24T05:30:00+00:00,2026-06-24T05:30:00+00:00,False,False,condition_failed,1735.47,1672.55,-3.6255308360271354,0,0.0,15
common,15,wick,below,128,32.0,2026-02-27T09:45:00+00:00,2026-02-28T17:30:00+00:00,2026-02-28T17:45:00+00:00,2026-02-28T17:45:00+00:00,False,False,condition_failed,2009.0,1889.63,-5.941762070681921,0,0.0,16
common,15,wick,below,115,28.75,2026-04-18T08:30:00+00:00,2026-04-19T13:00:00+00:00,2026-04-19T13:15:00+00:00,2026-04-19T13:15:00+00:00,False,False,condition_failed,2373.23,2334.46,-1.6336385432511813,0,0.0,17
common,15,wick,below,114,28.5,2026-05-27T12:45:00+00:00,2026-05-28T17:00:00+00:00,2026-05-28T17:15:00+00:00,2026-05-28T17:15:00+00:00,False,False,condition_failed,2077.8,2014.59,-3.0421599768986507,0,0.0,18
common,15,wick,below,102,25.5,2026-02-23T14:30:00+00:00,2026-02-24T15:45:00+00:00,2026-02-24T16:00:00+00:00,2026-02-24T16:00:00+00:00,False,False,condition_failed,1903.56,1846.16,-3.015402719115756,0,0.0,19
common,15,wick,below,101,25.25,2026-05-12T00:30:00+00:00,2026-05-13T01:30:00+00:00,2026-05-13T01:45:00+00:00,2026-05-13T01:45:00+00:00,False,False,condition_failed,2331.26,2291.72,-1.6960785154809144,0,0.0,20
common,60,body,above,199,199.0,2025-12-30T08:00:00+00:00,2026-01-07T14:00:00+00:00,2026-01-07T15:00:00+00:00,2026-01-07T15:00:00+00:00,False,False,condition_failed,2976.16,3190.15,7.190137627009308,0,0.37956237440128227,1
common,60,body,above,155,155.0,2026-07-01T14:00:00+00:00,2026-07-08T00:00:00+00:00,2026-07-08T01:00:00+00:00,2026-07-08T01:00:00+00:00,False,False,condition_failed,1600.31,1779.78,11.214702151458166,0,0.13703589380078054,2
common,60,body,above,152,152.0,2026-03-12T06:00:00+00:00,2026-03-18T13:00:00+00:00,2026-03-18T14:00:00+00:00,2026-03-18T14:00:00+00:00,False,False,condition_failed,2029.76,2234.89,10.10612092069998,0,0.27623845057731616,3
common,60,body,above,138,138.0,2026-01-13T05:00:00+00:00,2026-01-18T22:00:00+00:00,2026-01-18T23:00:00+00:00,2026-01-18T23:00:00+00:00,False,False,condition_failed,3130.18,3349.66,7.0117373441782815,0,0.10167439721115504,4
common,60,body,above,121,121.0,2026-04-13T17:00:00+00:00,2026-04-18T17:00:00+00:00,2026-04-18T18:00:00+00:00,2026-04-18T18:00:00+00:00,False,False,condition_failed,2223.96,2359.98,6.116117196352455,0,0.6671719603865723,5
common,60,body,above,116,116.0,2026-05-01T22:00:00+00:00,2026-05-06T17:00:00+00:00,2026-05-06T18:00:00+00:00,2026-05-06T18:00:00+00:00,False,False,condition_failed,2292.06,2349.19,2.492517647880077,0,0.15172841904520398,6
common,60,body,above,110,110.0,2026-04-07T20:00:00+00:00,2026-04-12T09:00:00+00:00,2026-04-12T10:00:00+00:00,2026-04-12T10:00:00+00:00,False,False,condition_failed,2114.5,2213.27,4.671080633719549,0,0.0,7
common,60,body,above,70,70.0,2026-06-14T21:00:00+00:00,2026-06-17T18:00:00+00:00,2026-06-17T19:00:00+00:00,2026-06-17T19:00:00+00:00,False,False,condition_failed,1717.88,1769.42,3.0002095606212364,0,0.1620295086218378,8
common,60,body,above,54,54.0,2026-03-04T07:00:00+00:00,2026-03-06T12:00:00+00:00,2026-03-06T13:00:00+00:00,2026-03-06T13:00:00+00:00,False,False,condition_failed,2005.33,2047.78,2.1168585719058663,0,0.4059520315981456,9
common,60,body,above,47,47.0,2026-02-25T12:00:00+00:00,2026-02-27T10:00:00+00:00,2026-02-27T11:00:00+00:00,2026-02-27T11:00:00+00:00,False,False,condition_failed,1952.68,1980.01,1.3996148882561288,0,0.0,10
common,60,body,above,44,44.0,2026-02-13T16:00:00+00:00,2026-02-15T11:00:00+00:00,2026-02-15T12:00:00+00:00,2026-02-15T12:00:00+00:00,False,False,condition_failed,2060.58,2061.29,0.034456318124020946,0,0.0,11
common,60,body,above,37,37.0,2026-03-31T13:00:00+00:00,2026-04-02T01:00:00+00:00,2026-04-02T02:00:00+00:00,2026-04-02T02:00:00+00:00,False,False,condition_failed,2074.02,2098.8,1.1947811496514138,0,0.38388878540709725,12
common,60,body,above,36,36.0,2026-04-05T23:00:00+00:00,2026-04-07T10:00:00+00:00,2026-04-07T11:00:00+00:00,2026-04-07T11:00:00+00:00,False,False,condition_failed,2109.32,2088.5,-0.9870479585838199,0,0.2086002517858424,13
common,60,body,above,32,32.0,2026-03-24T21:00:00+00:00,2026-03-26T04:00:00+00:00,2026-03-26T05:00:00+00:00,2026-03-26T05:00:00+00:00,False,False,condition_failed,2147.71,2148.67,0.044698772180606916,0,0.18846317151869485,14
common,60,body,above,31,31.0,2026-01-27T19:00:00+00:00,2026-01-29T01:00:00+00:00,2026-01-29T02:00:00+00:00,2026-01-29T02:00:00+00:00,False,False,condition_failed,2979.0,2991.36,0.41490433031219354,0,0.0,15
common,60,body,above,30,30.0,2026-06-13T06:00:00+00:00,2026-06-14T11:00:00+00:00,2026-06-14T12:00:00+00:00,2026-06-14T12:00:00+00:00,False,False,condition_failed,1668.86,1672.93,0.24387905516340957,0,0.10673943557833103,16
common,60,body,above,28,28.0,2025-12-21T15:00:00+00:00,2025-12-22T18:00:00+00:00,2025-12-22T19:00:00+00:00,2025-12-22T19:00:00+00:00,False,False,condition_failed,2973.31,3014.4,1.381961517635233,0,0.1118548454494332,17
common,60,body,above,28,28.0,2026-03-10T01:00:00+00:00,2026-03-11T04:00:00+00:00,2026-03-11T05:00:00+00:00,2026-03-11T05:00:00+00:00,False,False,condition_failed,2018.2,2037.99,0.9805767515608022,0,0.23775311333531873,18
common,60,body,above,27,27.0,2025-12-20T10:00:00+00:00,2025-12-21T12:00:00+00:00,2025-12-21T13:00:00+00:00,2025-12-21T13:00:00+00:00,True,False,condition_failed,2977.73,2988.99,0.37814039553618617,0,0.0335618303235944,19
common,60,body,above,24,24.0,2026-04-22T03:00:00+00:00,2026-04-23T02:00:00+00:00,2026-04-23T03:00:00+00:00,2026-04-23T03:00:00+00:00,False,False,condition_failed,2362.65,2351.16,-0.4863183289949946,0,0.011930600344411006,20
common,60,body,below,296,296.0,2026-05-26T16:00:00+00:00,2026-06-07T23:00:00+00:00,2026-06-08T00:00:00+00:00,2026-06-08T00:00:00+00:00,False,False,condition_failed,2078.7,1689.63,-18.716986578149797,0,1.4672628212608059,1
common,60,body,below,238,238.0,2026-01-29T10:00:00+00:00,2026-02-08T07:00:00+00:00,2026-02-08T08:00:00+00:00,2026-02-08T08:00:00+00:00,False,False,condition_failed,2943.69,2083.8,-29.211296026415823,0,0.19206053173624243,2
common,60,body,below,194,194.0,2026-01-19T00:00:00+00:00,2026-01-27T01:00:00+00:00,2026-01-27T02:00:00+00:00,2026-01-27T02:00:00+00:00,False,False,condition_failed,3210.77,2931.0,-8.713486173098662,0,0.24642583139454113,3
common,60,body,below,155,155.0,2026-06-23T05:00:00+00:00,2026-06-29T15:00:00+00:00,2026-06-29T16:00:00+00:00,2026-06-29T16:00:00+00:00,False,False,condition_failed,1712.76,1579.31,-7.79151778416124,0,0.7839491035910815,4
common,60,body,below,148,148.0,2026-05-15T00:00:00+00:00,2026-05-21T03:00:00+00:00,2026-05-21T04:00:00+00:00,2026-05-21T04:00:00+00:00,False,False,condition_failed,2290.24,2144.9,-6.34605980159283,0,0.49194262027850466,5
common,60,body,below,116,116.0,2026-03-18T15:00:00+00:00,2026-03-23T10:00:00+00:00,2026-03-23T11:00:00+00:00,2026-03-23T11:00:00+00:00,False,False,condition_failed,2186.42,2047.9,-6.335470769568518,0,0.8436584309815597,6
common,60,body,below,94,94.0,2026-03-26T06:00:00+00:00,2026-03-30T03:00:00+00:00,2026-03-30T04:00:00+00:00,2026-03-30T04:00:00+00:00,False,False,condition_failed,2121.02,2035.24,-4.044280581984139,0,0.1718835349698711,7
common,60,body,below,83,83.0,2026-01-08T03:00:00+00:00,2026-01-11T13:00:00+00:00,2026-01-11T14:00:00+00:00,2026-01-11T14:00:00+00:00,False,False,condition_failed,3141.55,3108.55,-1.0504368862504165,0,0.13251707939566051,8
common,60,body,below,80,80.0,2026-02-10T07:00:00+00:00,2026-02-13T14:00:00+00:00,2026-02-13T15:00:00+00:00,2026-02-13T15:00:00+00:00,False,False,condition_failed,2007.3,1990.16,-0.8538833258606049,0,0.3055887676646921,9
common,60,body,below,64,64.0,2026-05-07T01:00:00+00:00,2026-05-09T16:00:00+00:00,2026-05-09T17:00:00+00:00,2026-05-09T17:00:00+00:00,False,False,condition_failed,2326.21,2318.99,-0.31037610533873883,0,0.21193207403491218,10
common,60,body,below,63,63.0,2026-03-06T14:00:00+00:00,2026-03-09T04:00:00+00:00,2026-03-09T05:00:00+00:00,2026-03-09T05:00:00+00:00,False,False,condition_failed,1980.32,1976.28,-0.2040074331421171,0,0.7849174375212064,11
common,60,body,below,60,60.0,2026-02-22T13:00:00+00:00,2026-02-25T00:00:00+00:00,2026-02-25T01:00:00+00:00,2026-02-25T01:00:00+00:00,False,False,condition_failed,1950.28,1850.75,-5.103369772545474,0,0.01687364549364853,12
common,60,body,below,55,55.0,2026-02-18T11:00:00+00:00,2026-02-20T17:00:00+00:00,2026-02-20T18:00:00+00:00,2026-02-20T18:00:00+00:00,False,False,condition_failed,1980.2,1965.69,-0.7327542672457277,0,0.5696983469683188,13
common,60,body,below,50,50.0,2025-12-23T13:00:00+00:00,2025-12-25T14:00:00+00:00,2025-12-25T15:00:00+00:00,2025-12-25T15:00:00+00:00,False,False,condition_failed,2940.55,2931.35,-0.3128666405944558,0,0.4107678268804792,14
common,60,body,below,50,50.0,2026-04-24T03:00:00+00:00,2026-04-26T04:00:00+00:00,2026-04-26T05:00:00+00:00,2026-04-26T05:00:00+00:00,False,False,condition_failed,2307.19,2316.43,0.40048717270790846,0,0.12273588217701312,15
common,60,body,below,46,46.0,2026-04-27T06:00:00+00:00,2026-04-29T03:00:00+00:00,2026-04-29T04:00:00+00:00,2026-04-29T04:00:00+00:00,False,False,condition_failed,2319.45,2310.76,-0.3746577852507982,0,0.20675619060638492,16
common,60,body,below,46,46.0,2026-04-29T14:00:00+00:00,2026-05-01T11:00:00+00:00,2026-05-01T12:00:00+00:00,2026-05-01T12:00:00+00:00,False,False,condition_failed,2298.4,2285.16,-0.5760529063696618,0,0.29095231022082324,17
common,60,body,below,40,40.0,2026-02-16T14:00:00+00:00,2026-02-18T05:00:00+00:00,2026-02-18T06:00:00+00:00,2026-02-18T06:00:00+00:00,False,False,condition_failed,1972.09,1995.12,1.1677966015749774,0,0.71938671527625,18
common,60,body,below,39,39.0,2026-04-19T03:00:00+00:00,2026-04-20T17:00:00+00:00,2026-04-20T18:00:00+00:00,2026-04-20T18:00:00+00:00,False,False,condition_failed,2338.45,2315.99,-0.9604652654536139,0,0.32256562128702926,19
common,60,body,below,39,39.0,2026-06-18T14:00:00+00:00,2026-06-20T04:00:00+00:00,2026-06-20T05:00:00+00:00,2026-06-20T05:00:00+00:00,False,False,condition_failed,1738.77,1712.69,-1.4999108565250108,0,0.05623137083639862,20
common,60,close,above,200,200.0,2025-12-30T07:00:00+00:00,2026-01-07T14:00:00+00:00,2026-01-07T15:00:00+00:00,2026-01-07T15:00:00+00:00,False,False,condition_failed,2949.32,3190.15,8.165611056107846,0,0.3830165448978477,1
common,60,close,above,156,156.0,2026-07-01T13:00:00+00:00,2026-07-08T00:00:00+00:00,2026-07-08T01:00:00+00:00,2026-07-08T01:00:00+00:00,False,False,condition_failed,1596.48,1779.78,11.481509320505111,0,1.2569285668053378,2
common,60,close,above,153,153.0,2026-03-12T05:00:00+00:00,2026-03-18T13:00:00+00:00,2026-03-18T14:00:00+00:00,2026-03-18T14:00:00+00:00,False,False,condition_failed,2026.22,2234.89,10.298486837559583,0,0.2767210655525132,3
common,60,close,above,139,139.0,2026-01-13T04:00:00+00:00,2026-01-18T22:00:00+00:00,2026-01-18T23:00:00+00:00,2026-01-18T23:00:00+00:00,False,False,condition_failed,3120.7,3349.66,7.3368154580703004,0,0.18612441766766602,4
common,60,close,above,122,122.0,2026-04-13T16:00:00+00:00,2026-04-18T17:00:00+00:00,2026-04-18T18:00:00+00:00,2026-04-18T18:00:00+00:00,False,False,condition_failed,2224.81,2359.98,6.075574992920751,0,0.704633204633188,5
common,60,close,above,117,117.0,2026-05-01T21:00:00+00:00,2026-05-06T17:00:00+00:00,2026-05-06T18:00:00+00:00,2026-05-06T18:00:00+00:00,False,False,condition_failed,2291.35,2349.19,2.524276081785848,0,0.349750147293066,6
common,60,close,above,111,111.0,2026-04-07T19:00:00+00:00,2026-04-12T09:00:00+00:00,2026-04-12T10:00:00+00:00,2026-04-12T10:00:00+00:00,False,False,condition_failed,2112.59,2213.27,4.765714123421949,0,0.22549268450914084,7
common,60,close,above,71,71.0,2026-06-14T20:00:00+00:00,2026-06-17T18:00:00+00:00,2026-06-17T19:00:00+00:00,2026-06-17T19:00:00+00:00,False,False,condition_failed,1669.45,1769.42,5.98819970649016,0,0.40364833175523795,8
common,60,close,above,55,55.0,2026-03-04T06:00:00+00:00,2026-03-06T12:00:00+00:00,2026-03-06T13:00:00+00:00,2026-03-06T13:00:00+00:00,False,False,condition_failed,1979.22,2047.78,3.4639908650882623,0,0.5494677673618207,9
common,60,close,above,48,48.0,2026-02-25T11:00:00+00:00,2026-02-27T10:00:00+00:00,2026-02-27T11:00:00+00:00,2026-02-27T11:00:00+00:00,False,False,condition_failed,1925.4,1980.01,2.8362937571413616,0,0.6299946331498264,10
common,60,close,above,45,45.0,2026-02-13T15:00:00+00:00,2026-02-15T11:00:00+00:00,2026-02-15T12:00:00+00:00,2026-02-15T12:00:00+00:00,False,False,condition_failed,2033.86,2061.29,1.3486670665630918,0,0.9938040638654192,11
common,60,close,above,38,38.0,2026-03-31T12:00:00+00:00,2026-04-02T01:00:00+00:00,2026-04-02T02:00:00+00:00,2026-04-02T02:00:00+00:00,False,False,condition_failed,2046.61,2098.8,2.550070604560717,0,0.46857284767536417,12
common,60,close,above,38,38.0,2026-04-05T22:00:00+00:00,2026-04-07T11:00:00+00:00,2026-04-07T12:00:00+00:00,2026-04-07T12:00:00+00:00,False,False,condition_failed,2084.69,2088.68,0.19139536333938612,0,1.0141515844881939,13
common,60,close,above,33,33.0,2026-03-24T20:00:00+00:00,2026-03-26T04:00:00+00:00,2026-03-26T05:00:00+00:00,2026-03-26T05:00:00+00:00,False,False,condition_failed,2147.78,2148.67,0.041438136121940694,0,0.8943602285862936,14
common,60,close,above,32,32.0,2026-01-27T18:00:00+00:00,2026-01-29T01:00:00+00:00,2026-01-29T02:00:00+00:00,2026-01-29T02:00:00+00:00,False,False,condition_failed,2976.85,2991.36,0.4874279859583108,0,0.6498377316856814,15
common,60,close,above,31,31.0,2026-06-13T05:00:00+00:00,2026-06-14T11:00:00+00:00,2026-06-14T12:00:00+00:00,2026-06-14T12:00:00+00:00,False,False,condition_failed,1664.49,1672.93,0.5070622232635769,0,0.17617352354089888,16
common,60,close,above,29,29.0,2025-12-21T14:00:00+00:00,2025-12-22T18:00:00+00:00,2025-12-22T19:00:00+00:00,2025-12-22T19:00:00+00:00,False,False,condition_failed,2969.2,3014.4,1.5222955678297234,0,0.6315881560302363,17
common,60,close,above,29,29.0,2026-03-10T00:00:00+00:00,2026-03-11T04:00:00+00:00,2026-03-11T05:00:00+00:00,2026-03-11T05:00:00+00:00,False,False,condition_failed,2014.53,2037.99,1.1645396196631408,0,1.0334420435535925,18
common,60,close,above,27,27.0,2025-12-20T10:00:00+00:00,2025-12-21T12:00:00+00:00,2025-12-21T13:00:00+00:00,2025-12-21T13:00:00+00:00,True,False,condition_failed,2977.73,2988.99,0.37814039553618617,0,0.0335618303235944,19
common,60,close,above,25,25.0,2026-04-22T02:00:00+00:00,2026-04-23T02:00:00+00:00,2026-04-23T03:00:00+00:00,2026-04-23T03:00:00+00:00,False,False,condition_failed,2369.53,2351.16,-0.775259228623415,0,0.7944472813877381,20
common,60,close,below,297,297.0,2026-05-26T15:00:00+00:00,2026-06-07T23:00:00+00:00,2026-06-08T00:00:00+00:00,2026-06-08T00:00:00+00:00,False,False,condition_failed,2086.31,1689.63,-19.013473548993186,0,1.4619108505230944,1
common,60,close,below,239,239.0,2026-01-29T09:00:00+00:00,2026-02-08T07:00:00+00:00,2026-02-08T08:00:00+00:00,2026-02-08T08:00:00+00:00,False,False,condition_failed,2941.04,2083.8,-29.147512444577416,0,0.3221366138055384,2
common,60,close,below,195,195.0,2026-01-18T23:00:00+00:00,2026-01-27T01:00:00+00:00,2026-01-27T02:00:00+00:00,2026-01-27T02:00:00+00:00,False,False,condition_failed,3282.91,2931.0,-10.719453168073445,0,1.8141584685775987,3
common,60,close,below,162,162.0,2026-05-14T23:00:00+00:00,2026-05-21T16:00:00+00:00,2026-05-21T17:00:00+00:00,2026-05-21T17:00:00+00:00,False,False,condition_failed,2282.32,2126.95,-6.807546706859702,0,0.49364973652539623,4
common,60,close,below,156,156.0,2026-06-23T04:00:00+00:00,2026-06-29T15:00:00+00:00,2026-06-29T16:00:00+00:00,2026-06-29T16:00:00+00:00,False,False,condition_failed,1718.36,1579.31,-8.092017970623155,0,0.7813942751615849,5
common,60,close,below,117,117.0,2026-03-18T14:00:00+00:00,2026-03-23T10:00:00+00:00,2026-03-23T11:00:00+00:00,2026-03-23T11:00:00+00:00,False,False,condition_failed,2189.44,2047.9,-6.464666764104066,0,1.4427357376010985,6
common,60,close,below,95,95.0,2026-03-26T05:00:00+00:00,2026-03-30T03:00:00+00:00,2026-03-30T04:00:00+00:00,2026-03-30T04:00:00+00:00,False,False,condition_failed,2119.08,2035.24,-3.9564339241557667,0,0.9645223398833386,7
common,60,close,below,84,84.0,2026-01-08T02:00:00+00:00,2026-01-11T13:00:00+00:00,2026-01-11T14:00:00+00:00,2026-01-11T14:00:00+00:00,False,False,condition_failed,3157.8,3108.55,-1.559630122236999,0,0.4756022237485706,8
common,60,close,below,81,81.0,2026-02-10T06:00:00+00:00,2026-02-13T14:00:00+00:00,2026-02-13T15:00:00+00:00,2026-02-13T15:00:00+00:00,False,False,condition_failed,2008.99,1990.16,-0.9372868954051539,0,0.6734685920122249,9
common,60,close,below,65,65.0,2026-05-07T00:00:00+00:00,2026-05-09T16:00:00+00:00,2026-05-09T17:00:00+00:00,2026-05-09T17:00:00+00:00,False,False,condition_failed,2328.18,2318.99,-0.39472892989373953,0,0.298641714414958,10
common,60,close,below,64,64.0,2026-03-06T13:00:00+00:00,2026-03-09T04:00:00+00:00,2026-03-09T05:00:00+00:00,2026-03-09T05:00:00+00:00,False,False,condition_failed,2019.16,1976.28,-2.123655381445755,0,1.519385949272626,11
common,60,close,below,61,61.0,2026-02-22T12:00:00+00:00,2026-02-25T00:00:00+00:00,2026-02-25T01:00:00+00:00,2026-02-25T01:00:00+00:00,False,False,condition_failed,1965.66,1850.75,-5.845873650580469,0,0.6405736495629848,12
common,60,close,below,56,56.0,2026-02-18T10:00:00+00:00,2026-02-20T17:00:00+00:00,2026-02-20T18:00:00+00:00,2026-02-20T18:00:00+00:00,False,False,condition_failed,1996.28,1965.69,-1.5323501713186527,0,0.850668691123708,13
common,60,close,below,51,51.0,2025-12-23T12:00:00+00:00,2025-12-25T14:00:00+00:00,2025-12-25T15:00:00+00:00,2025-12-25T15:00:00+00:00,False,False,condition_failed,2953.72,2931.35,-0.7573500534918676,0,0.40893630179346496,14
common,60,close,below,51,51.0,2026-04-24T02:00:00+00:00,2026-04-26T04:00:00+00:00,2026-04-26T05:00:00+00:00,2026-04-26T05:00:00+00:00,False,False,condition_failed,2318.61,2316.43,-0.09402184929765411,0,0.22498034023258096,15
common,60,close,below,47,47.0,2026-04-27T05:00:00+00:00,2026-04-29T03:00:00+00:00,2026-04-29T04:00:00+00:00,2026-04-29T04:00:00+00:00,False,False,condition_failed,2321.94,2310.76,-0.4814939231849169,0,2.058134424946453,16
common,60,close,below,47,47.0,2026-04-29T13:00:00+00:00,2026-05-01T11:00:00+00:00,2026-05-01T12:00:00+00:00,2026-05-01T12:00:00+00:00,False,False,condition_failed,2302.01,2285.16,-0.7319690183796079,0,0.29049604033498555,17
common,60,close,below,41,41.0,2026-02-16T13:00:00+00:00,2026-02-18T05:00:00+00:00,2026-02-18T06:00:00+00:00,2026-02-18T06:00:00+00:00,False,False,condition_failed,1966.9,1995.12,1.4347450302506282,0,1.1964766892063656,18
common,60,close,below,40,40.0,2026-04-19T02:00:00+00:00,2026-04-20T17:00:00+00:00,2026-04-20T18:00:00+00:00,2026-04-20T18:00:00+00:00,False,False,condition_failed,2336.87,2315.99,-0.8935028478263662,0,0.3227837137276158,19
common,60,close,below,40,40.0,2026-06-18T13:00:00+00:00,2026-06-20T04:00:00+00:00,2026-06-20T05:00:00+00:00,2026-06-20T05:00:00+00:00,False,False,condition_failed,1735.97,1712.69,-1.3410369994873217,0,0.4256772236410562,20
common,60,wick,above,161,161.0,2025-12-31T21:00:00+00:00,2026-01-07T13:00:00+00:00,2026-01-07T14:00:00+00:00,2026-01-07T14:00:00+00:00,False,False,condition_failed,2980.89,3210.56,7.7047458980371575,0,0.0,1
common,60,wick,above,119,119.0,2026-07-01T14:00:00+00:00,2026-07-06T12:00:00+00:00,2026-07-06T13:00:00+00:00,2026-07-06T13:00:00+00:00,False,False,condition_failed,1600.31,1740.02,8.730183526941659,0,0.0,2
common,60,wick,above,110,110.0,2026-04-07T20:00:00+00:00,2026-04-12T09:00:00+00:00,2026-04-12T10:00:00+00:00,2026-04-12T10:00:00+00:00,False,False,condition_failed,2114.5,2213.27,4.671080633719549,0,0.0,3
common,60,wick,above,110,110.0,2026-05-02T00:00:00+00:00,2026-05-06T13:00:00+00:00,2026-05-06T14:00:00+00:00,2026-05-06T14:00:00+00:00,False,False,condition_failed,2296.43,2367.6,3.0991582586884947,0,0.0,4
common,60,wick,above,98,98.0,2026-03-14T11:00:00+00:00,2026-03-18T12:00:00+00:00,2026-03-18T13:00:00+00:00,2026-03-18T13:00:00+00:00,False,False,condition_failed,2072.85,2236.91,7.9147068046409474,0,0.0,5
common,60,wick,above,82,82.0,2026-01-13T05:00:00+00:00,2026-01-16T14:00:00+00:00,2026-01-16T15:00:00+00:00,2026-01-16T15:00:00+00:00,False,False,condition_failed,3130.18,3293.0,5.201617798337477,0,0.0,6
common,60,wick,above,68,68.0,2026-04-13T17:00:00+00:00,2026-04-16T12:00:00+00:00,2026-04-16T13:00:00+00:00,2026-04-16T13:00:00+00:00,False,False,condition_failed,2223.96,2339.27,5.184895411787971,0,0.0,7
common,60,wick,above,64,64.0,2026-06-14T22:00:00+00:00,2026-06-17T13:00:00+00:00,2026-06-17T14:00:00+00:00,2026-06-17T14:00:00+00:00,False,False,condition_failed,1721.66,1760.01,2.227501364961726,0,0.0,8
common,60,wick,above,55,55.0,2026-01-16T16:00:00+00:00,2026-01-18T22:00:00+00:00,2026-01-18T23:00:00+00:00,2026-01-18T23:00:00+00:00,False,False,condition_failed,3277.8,3349.66,2.192324119836475,0,0.0,9
common,60,wick,above,53,53.0,2026-03-04T07:00:00+00:00,2026-03-06T11:00:00+00:00,2026-03-06T12:00:00+00:00,2026-03-06T12:00:00+00:00,False,False,condition_failed,2005.33,2050.0,2.227563543157496,0,0.0,10
common,60,wick,above,50,50.0,2026-03-12T07:00:00+00:00,2026-03-14T08:00:00+00:00,2026-03-14T09:00:00+00:00,2026-03-14T09:00:00+00:00,False,False,condition_failed,2039.89,2073.46,1.645676972777932,0,0.0,11
common,60,wick,above,47,47.0,2026-02-25T12:00:00+00:00,2026-02-27T10:00:00+00:00,2026-02-27T11:00:00+00:00,2026-02-27T11:00:00+00:00,False,False,condition_failed,1952.68,1980.01,1.3996148882561288,0,0.0,12
common,60,wick,above,44,44.0,2026-02-13T16:00:00+00:00,2026-02-15T11:00:00+00:00,2026-02-15T12:00:00+00:00,2026-02-15T12:00:00+00:00,False,False,condition_failed,2060.58,2061.29,0.034456318124020946,0,0.0,13
common,60,wick,above,44,44.0,2026-04-16T15:00:00+00:00,2026-04-18T10:00:00+00:00,2026-04-18T11:00:00+00:00,2026-04-18T11:00:00+00:00,False,False,condition_failed,2337.53,2358.59,0.9009510038373802,0,0.0,14
common,60,wick,above,35,35.0,2026-03-31T15:00:00+00:00,2026-04-02T01:00:00+00:00,2026-04-02T02:00:00+00:00,2026-04-02T02:00:00+00:00,False,False,condition_failed,2054.0,2098.8,2.1811100292113084,0,0.0,15
common,60,wick,above,35,35.0,2026-04-05T23:00:00+00:00,2026-04-07T09:00:00+00:00,2026-04-07T10:00:00+00:00,2026-04-07T10:00:00+00:00,False,False,condition_failed,2109.32,2127.44,0.8590446210152924,0,0.0,16
