交易编号,方向_1多_负1空,入场时间UTC,退出K线开盘时间UTC,入场价,原始1h止损,3R目标价,退出价,止损距离比例,毛R,净R,毛价格收益比例,净价格收益比例,退出原因,持仓5m根数,大菱形1h开盘UTC,大菱形确认UTC,5m确认可用UTC,等待5m根数
189,-1,2024-10-29 21:00:00+00:00,2024-10-29 22:40:00+00:00,72364.3,72698.3,71362.3,72698.3,0.0046155355610432,-1.0,-1.4333191616766467,-0.0046155355610432,-0.0066155355610432,stop,21,2024-10-29 20:00:00+00:00,2024-10-29 21:00:00+00:00,,0
190,1,2024-11-01 05:00:00+00:00,2024-11-01 06:25:00+00:00,69600.0,69345.0,70365.0,69345.0,0.0036637931034482,-1.0,-1.5458823529411767,-0.0036637931034482,-0.0056637931034482,stop,18,2024-11-01 04:00:00+00:00,2024-11-01 05:00:00+00:00,,0
191,1,2024-11-03 11:00:00+00:00,2024-11-03 13:30:00+00:00,68437.5,68244.8,69015.59999999999,68244.8,0.002815707762557,-1.0,-1.7103009859885945,-0.002815707762557,-0.004815707762557,stop,31,2024-11-03 10:00:00+00:00,2024-11-03 11:00:00+00:00,,0
192,-1,2024-11-05 20:00:00+00:00,2024-11-06 00:25:00+00:00,68998.6,70272.5,65176.90000000002,70272.5,0.0184626934459538,-1.0,-1.1083265562446036,-0.0184626934459538,-0.0204626934459538,stop,54,2024-11-05 19:00:00+00:00,2024-11-05 20:00:00+00:00,,0
193,-1,2024-11-06 15:00:00+00:00,2024-11-06 18:05:00+00:00,73654.8,74747.8,70375.8,74747.8,0.0148394945068074,-1.0,-1.1347754803293688,-0.0148394945068074,-0.0168394945068074,stop,38,2024-11-06 14:00:00+00:00,2024-11-06 15:00:00+00:00,,0
194,-1,2024-11-08 00:00:00+00:00,2024-11-08 00:10:00+00:00,75856.0,76088.0,75160.0,76088.0,0.0030584264923012,-1.0,-1.653931034482759,-0.0030584264923012,-0.0050584264923012,stop,3,2024-11-07 23:00:00+00:00,2024-11-08 00:00:00+00:00,,0
195,-1,2024-11-10 14:00:00+00:00,2024-11-10 14:20:00+00:00,79752.8,79944.0,79179.20000000001,79944.0,0.0023974079906911,-1.0,-1.834234309623444,-0.0023974079906911,-0.0043974079906912,stop,5,2024-11-10 13:00:00+00:00,2024-11-10 14:00:00+00:00,,0
196,-1,2024-11-12 03:00:00+00:00,2024-11-12 04:40:00+00:00,87764.3,88923.7,84286.10000000002,88923.7,0.013210382809411,-1.0,-1.151396066931172,-0.013210382809411,-0.015210382809411,stop,21,2024-11-12 02:00:00+00:00,2024-11-12 03:00:00+00:00,,0
197,-1,2024-11-13 21:00:00+00:00,2024-11-14 08:00:00+00:00,89718.2,91189.8,85303.39999999998,91189.8,0.0164024690642478,-1.0,-1.1219328621908122,-0.0164024690642478,-0.0184024690642478,stop,133,2024-11-13 20:00:00+00:00,2024-11-13 21:00:00+00:00,,0
198,-1,2024-11-20 18:00:00+00:00,2024-11-20 20:35:00+00:00,93907.1,94352.8,92570.0,94352.8,0.0047461800012991,-1.0,-1.421391518958944,-0.0047461800012991,-0.0067461800012991,stop,32,2024-11-20 17:00:00+00:00,2024-11-20 18:00:00+00:00,,0
199,-1,2024-11-21 15:00:00+00:00,2024-11-21 17:45:00+00:00,97070.5,97711.3,95148.1,97711.3,0.0066013876512431,-1.0,-1.3029666042446928,-0.0066013876512431,-0.0086013876512431,stop,34,2024-11-21 14:00:00+00:00,2024-11-21 15:00:00+00:00,,0
200,-1,2024-11-22 11:00:00+00:00,2024-11-22 11:30:00+00:00,98426.6,98831.9,97210.70000000004,98831.9,0.0041177892967956,-1.0,-1.4856975080187655,-0.0041177892967956,-0.0061177892967956,stop,7,2024-11-22 10:00:00+00:00,2024-11-22 11:00:00+00:00,,0
201,1,2024-11-24 21:00:00+00:00,2024-11-25 09:10:00+00:00,96836.3,96225.3,98669.3,98669.3,0.0063096173645626,3.0,2.6830235679214405,0.018928852093688,0.016928852093688,target,147,2024-11-24 20:00:00+00:00,2024-11-24 21:00:00+00:00,,0
202,1,2024-11-26 06:00:00+00:00,2024-11-26 07:10:00+00:00,94668.0,94213.0,96033.0,94213.0,0.0048062703342206,-1.0,-1.416123076923077,-0.0048062703342206,-0.0068062703342206,stop,15,2024-11-26 05:00:00+00:00,2024-11-26 06:00:00+00:00,,0
203,-1,2024-11-27 23:00:00+00:00,2024-11-28 00:55:00+00:00,96049.1,96525.7,94619.30000000005,96525.7,0.0049620454538354,-1.0,-1.4030595887536792,-0.0049620454538354,-0.0069620454538355,stop,24,2024-11-27 22:00:00+00:00,2024-11-27 23:00:00+00:00,,0
204,-1,2024-11-29 23:00:00+00:00,2024-11-30 01:20:00+00:00,97301.4,97505.3,96689.69999999995,96689.69999999995,0.0020955505265084,3.0,2.0455968612065147,0.0062866515795253,0.0042866515795253,target,29,2024-11-29 22:00:00+00:00,2024-11-29 23:00:00+00:00,,0
205,-1,2024-12-05 16:00:00+00:00,2024-12-05 22:25:00+00:00,101344.2,103564.0,94684.8,94684.8,0.0219035721827199,3.0,2.9086906928552123,0.0657107165481597,0.0637107165481597,target,78,2024-12-05 15:00:00+00:00,2024-12-05 16:00:00+00:00,,0
206,-1,2024-12-11 23:00:00+00:00,2024-12-12 16:00:00+00:00,101201.0,101899.8,99104.6,101899.8,0.0069050701080029,-1.0,-1.2896422438465929,-0.0069050701080029,-0.0089050701080029,stop,205,2024-12-11 22:00:00+00:00,2024-12-11 23:00:00+00:00,,0
207,-1,2024-12-16 09:00:00+00:00,2024-12-16 14:35:00+00:00,104564.6,105036.3,103149.5,105036.3,0.0045110869261681,-1.0,-1.4433521305914805,-0.0045110869261681,-0.0065110869261681,stop,68,2024-12-16 08:00:00+00:00,2024-12-16 09:00:00+00:00,,0
208,-1,2024-12-17 01:00:00+00:00,2024-12-17 01:35:00+00:00,105867.6,106300.0,104570.40000000002,106300.0,0.0040843468634406,-1.0,-1.489674375578175,-0.0040843468634406,-0.0060843468634406,stop,8,2024-12-17 00:00:00+00:00,2024-12-17 01:00:00+00:00,,0
209,1,2024-12-18 10:00:00+00:00,2024-12-18 11:25:00+00:00,104030.0,103779.3,104782.1,104782.1,0.0024098817648754,3.0,2.1700837654567113,0.0072296452946264,0.0052296452946264,target,18,2024-12-18 09:00:00+00:00,2024-12-18 10:00:00+00:00,,0
210,1,2024-12-19 06:00:00+00:00,2024-12-19 15:05:00+00:00,101285.8,100668.0,103139.2,100668.0,0.0060995717069915,-1.0,-1.3278918743930055,-0.0060995717069915,-0.0080995717069915,stop,110,2024-12-19 05:00:00+00:00,2024-12-19 06:00:00+00:00,,0
211,1,2024-12-20 03:00:00+00:00,2024-12-20 08:40:00+00:00,97637.9,96000.0,102551.59999999998,96000.0,0.0167752481362257,-1.0,-1.119223273704134,-0.0167752481362257,-0.0187752481362257,stop,69,2024-12-20 02:00:00+00:00,2024-12-20 03:00:00+00:00,,0
212,1,2024-12-20 15:00:00+00:00,2024-12-21 05:45:00+00:00,95617.0,94716.0,98320.0,98320.0,0.0094230105525168,3.0,2.7877536071032183,0.0282690316575504,0.0262690316575504,target,178,2024-12-20 14:00:00+00:00,2024-12-20 15:00:00+00:00,,0
213,-1,2024-12-25 02:00:00+00:00,2024-12-25 06:15:00+00:00,98000.7,98611.7,96167.7,98611.7,0.0062346493443414,-1.0,-1.3207878887070377,-0.0062346493443414,-0.0082346493443414,stop,52,2024-12-25 01:00:00+00:00,2024-12-25 02:00:00+00:00,,0
214,1,2024-12-26 16:00:00+00:00,2024-12-27 07:35:00+00:00,96030.0,95255.1,98354.69999999998,95255.1,0.0080693533270852,-1.0,-1.2478513356562155,-0.0080693533270852,-0.0100693533270852,stop,188,2024-12-26 15:00:00+00:00,2024-12-26 16:00:00+00:00,,0
215,1,2024-12-30 00:00:00+00:00,2024-12-30 13:45:00+00:00,93740.0,93011.1,95926.69999999998,93011.1,0.0077757627480263,-1.0,-1.2572094937577194,-0.0077757627480263,-0.0097757627480263,stop,166,2024-12-29 23:00:00+00:00,2024-12-30 00:00:00+00:00,,0
216,1,2024-12-30 18:00:00+00:00,2024-12-30 21:50:00+00:00,93836.5,91973.0,99427.0,91973.0,0.0198590100866933,-1.0,-1.1007099543869066,-0.0198590100866933,-0.0218590100866933,stop,47,2024-12-30 17:00:00+00:00,2024-12-30 18:00:00+00:00,,0
217,-1,2024-12-31 18:00:00+00:00,2025-01-01 21:20:00+00:00,94113.1,95075.3,91226.5,95075.3,0.0102238689406681,-1.0,-1.195620660985243,-0.0102238689406681,-0.0122238689406681,stop,329,2024-12-31 17:00:00+00:00,2024-12-31 18:00:00+00:00,,0
218,-1,2025-01-02 16:00:00+00:00,2025-01-02 16:25:00+00:00,96463.3,97309.2,93925.60000000002,97309.2,0.0087691381074459,-1.0,-1.2280725854119887,-0.0087691381074459,-0.0107691381074459,stop,6,2025-01-02 15:00:00+00:00,2025-01-02 16:00:00+00:00,,0
219,-1,2025-01-04 01:00:00+00:00,2025-01-04 02:45:00+00:00,97968.6,98308.8,96948.0,98308.8,0.0034725412019769,-1.0,-1.5759470899470949,-0.0034725412019769,-0.0054725412019769,stop,22,2025-01-04 00:00:00+00:00,2025-01-04 01:00:00+00:00,,0
220,-1,2025-01-06 09:00:00+00:00,2025-01-06 12:20:00+00:00,99060.0,99644.8,97305.6,99644.8,0.0059034928326267,-1.0,-1.3387824897400802,-0.0059034928326267,-0.0079034928326267,stop,41,2025-01-06 08:00:00+00:00,2025-01-06 09:00:00+00:00,,0
221,-1,2025-01-07 03:00:00+00:00,2025-01-07 11:45:00+00:00,101672.1,102027.5,100605.90000000002,100605.90000000002,0.0034955508935095,3.0,2.427844119302186,0.0104866526805287,0.0084866526805287,target,106,2025-01-07 02:00:00+00:00,2025-01-07 03:00:00+00:00,,0
222,1,2025-01-07 23:00:00+00:00,2025-01-08 03:40:00+00:00,97156.1,96386.5,99464.90000000002,96386.5,0.0079212730852721,-1.0,-1.2524846673596657,-0.0079212730852721,-0.0099212730852721,stop,57,2025-01-07 22:00:00+00:00,2025-01-07 23:00:00+00:00,,0
223,1,2025-01-08 23:00:00+00:00,2025-01-09 02:05:00+00:00,95279.9,94440.5,97798.09999999998,94440.5,0.008809832923838,-1.0,-1.2270190612342164,-0.008809832923838,-0.010809832923838,stop,38,2025-01-08 22:00:00+00:00,2025-01-08 23:00:00+00:00,,0
224,1,2025-01-09 16:00:00+00:00,2025-01-09 17:50:00+00:00,94242.8,92666.0,98973.2,92666.0,0.0167312516181607,-1.0,-1.119536783358701,-0.0167312516181607,-0.0187312516181607,stop,23,2025-01-09 15:00:00+00:00,2025-01-09 16:00:00+00:00,,0
225,1,2025-01-13 16:00:00+00:00,2025-01-13 16:20:00+00:00,92126.1,91557.3,93832.5,91557.3,0.0061741460888934,-1.0,-1.3239314345991544,-0.0061741460888934,-0.0081741460888934,stop,5,2025-01-13 15:00:00+00:00,2025-01-13 16:00:00+00:00,,0
226,-1,2025-01-14 13:00:00+00:00,2025-01-14 13:30:00+00:00,96010.1,96740.0,93820.40000000002,96740.0,0.0076023251720391,-1.0,-1.2630774078640932,-0.0076023251720391,-0.0096023251720391,stop,7,2025-01-14 12:00:00+00:00,2025-01-14 13:00:00+00:00,,0
227,-1,2025-01-16 03:00:00+00:00,2025-01-16 14:45:00+00:00,99632.7,100137.9,98117.1,98117.1,0.0050706244034337,3.0,2.605571258907361,0.0152118732103013,0.0132118732103013,target,142,2025-01-16 02:00:00+00:00,2025-01-16 03:00:00+00:00,,0
228,-1,2025-01-17 21:00:00+00:00,2025-01-19 19:50:00+00:00,104693.6,105837.5,101261.90000000002,105837.5,0.01092616931694,-1.0,-1.183046769822538,-0.01092616931694,-0.01292616931694,stop,563,2025-01-17 20:00:00+00:00,2025-01-17 21:00:00+00:00,,0
229,1,2025-01-20 07:00:00+00:00,2025-01-20 17:05:00+00:00,107586.3,102231.8,123649.8,102231.8,0.0497693479560129,-1.0,-1.040185376785881,-0.0497693479560129,-0.0517693479560129,stop,122,2025-01-20 06:00:00+00:00,2025-01-20 07:00:00+00:00,,0
230,1,2025-01-23 14:00:00+00:00,2025-01-23 16:10:00+00:00,102510.0,101291.8,106164.6,106164.6,0.0118837186615939,3.0,2.8317025119028068,0.0356511559847818,0.0336511559847818,target,27,2025-01-23 13:00:00+00:00,2025-01-23 14:00:00+00:00,,0
231,1,2025-01-27 12:00:00+00:00,2025-01-27 12:50:00+00:00,98750.1,98317.6,100047.6,100047.6,0.0043797424002608,3.0,2.543352138728324,0.0131392272007825,0.0111392272007825,target,11,2025-01-27 11:00:00+00:00,2025-01-27 12:00:00+00:00,,0
232,-1,2025-01-30 13:00:00+00:00,2025-01-30 13:15:00+00:00,105033.3,105333.2,104133.60000000002,105333.2,0.0028552849429656,-1.0,-1.700455485161734,-0.0028552849429656,-0.0048552849429656,stop,4,2025-01-30 12:00:00+00:00,2025-01-30 13:00:00+00:00,,0
233,1,2025-02-01 13:00:00+00:00,2025-02-01 13:50:00+00:00,102276.0,102000.1,103103.69999999998,102000.1,0.0026976025656067,-1.0,-1.7413990576295917,-0.0026976025656067,-0.0046976025656067,stop,11,2025-02-01 12:00:00+00:00,2025-02-01 13:00:00+00:00,,0
234,1,2025-02-02 15:00:00+00:00,2025-02-02 15:30:00+00:00,99205.9,98715.2,100678.0,98715.2,0.0049462783967485,-1.0,-1.404344405950685,-0.0049462783967485,-0.0069462783967485,stop,7,2025-02-02 14:00:00+00:00,2025-02-02 15:00:00+00:00,,0
235,1,2025-02-03 08:00:00+00:00,2025-02-03 18:35:00+00:00,95305.1,93826.7,99740.30000000005,99740.30000000005,0.0155122863309519,3.0,2.871069940476191,0.0465368589928558,0.0445368589928558,target,128,2025-02-03 07:00:00+00:00,2025-02-03 08:00:00+00:00,,0
236,-1,2025-02-04 03:00:00+00:00,2025-02-04 05:15:00+00:00,100854.0,101449.3,99068.1,99068.1,0.0059025918654689,3.0,2.661165798756931,0.0177077755964067,0.0157077755964067,target,28,2025-02-04 02:00:00+00:00,2025-02-04 03:00:00+00:00,,0
237,-1,2025-02-07 17:00:00+00:00,2025-02-09 21:35:00+00:00,97836.4,98599.0,95548.59999999998,95548.59999999998,0.0077946449378759,3.0,2.743413585103595,0.0233839348136278,0.0213839348136278,target,632,2025-02-07 16:00:00+00:00,2025-02-07 17:00:00+00:00,,0
238,1,2025-02-11 22:00:00+00:00,2025-02-12 03:05:00+00:00,96391.8,95260.5,99785.7,95260.5,0.0117364755093275,-1.0,-1.1704089101034203,-0.0117364755093275,-0.0137364755093275,stop,62,2025-02-11 21:00:00+00:00,2025-02-11 22:00:00+00:00,,0
239,-1,2025-02-14 21:00:00+00:00,2025-02-18 18:00:00+00:00,97190.0,98272.8,93941.6,93941.6,0.0111410638954625,3.0,2.820483930550425,0.0334231916863875,0.0314231916863875,target,1117,2025-02-14 20:00:00+00:00,2025-02-14 21:00:00+00:00,,0
240,1,2025-02-18 23:00:00+00:00,2025-02-19 14:30:00+00:00,95300.1,94873.2,96580.80000000005,96580.80000000005,0.00447953359965,3.0,2.5535249472944574,0.0134386007989501,0.0114386007989501,target,187,2025-02-18 22:00:00+00:00,2025-02-18 23:00:00+00:00,,0
241,-1,2025-02-21 03:00:00+00:00,2025-02-21 05:45:00+00:00,98117.6,98387.8,97307.0,98387.8,0.0027538382512413,-1.0,-1.7262590673575209,-0.0027538382512413,-0.0047538382512413,stop,34,2025-02-21 02:00:00+00:00,2025-02-21 03:00:00+00:00,,0
242,-1,2025-02-21 16:00:00+00:00,2025-02-24 15:00:00+00:00,98129.6,99345.9,94480.70000000004,94480.70000000004,0.0123948329556014,3.0,2.838642440187452,0.0371844988668043,0.0351844988668043,target,853,2025-02-21 15:00:00+00:00,2025-02-21 16:00:00+00:00,,0
243,1,2025-02-25 03:00:00+00:00,2025-02-25 06:20:00+00:00,92375.2,91601.0,94697.8,91601.0,0.0083810373346958,-1.0,-1.2386339447171282,-0.0083810373346958,-0.0103810373346958,stop,41,2025-02-25 02:00:00+00:00,2025-02-25 03:00:00+00:00,,0
244,1,2025-02-25 12:00:00+00:00,2025-02-25 14:45:00+00:00,89250.0,87632.9,94101.30000000002,87632.9,0.0181187675070028,-1.0,-1.1103827839960418,-0.0181187675070028,-0.0201187675070028,stop,34,2025-02-25 11:00:00+00:00,2025-02-25 12:00:00+00:00,,0
245,1,2025-02-27 01:00:00+00:00,2025-02-27 10:55:00+00:00,84732.4,84026.2,86850.99999999999,86850.99999999999,0.0083344741798886,3.0,2.7600328518833184,0.0250034225396659,0.0230034225396659,target,120,2025-02-27 00:00:00+00:00,2025-02-27 01:00:00+00:00,,0
246,1,2025-02-28 10:00:00+00:00,2025-02-28 16:35:00+00:00,80340.9,78888.0,84699.59999999998,84699.59999999998,0.018084188750686,3.0,2.8894061532108193,0.0542525662520582,0.0522525662520582,target,80,2025-02-28 09:00:00+00:00,2025-02-28 10:00:00+00:00,,0
247,-1,2025-03-03 05:00:00+00:00,2025-03-03 05:00:00+00:00,92867.7,92950.0,92620.8,92950.0,0.0008862069373959,-1.0,-3.256809234507818,-0.0008862069373959,-0.0028862069373959,stop,1,2025-03-03 04:00:00+00:00,2025-03-03 05:00:00+00:00,,0
248,1,2025-03-04 09:00:00+00:00,2025-03-04 13:20:00+00:00,83887.2,83027.8,86465.39999999998,83027.8,0.0102447095623646,-1.0,-1.1952227135210625,-0.0102447095623646,-0.0122447095623646,stop,53,2025-03-04 08:00:00+00:00,2025-03-04 09:00:00+00:00,,0
249,-1,2025-03-05 15:00:00+00:00,2025-03-05 17:25:00+00:00,88524.1,89843.0,84567.40000000002,89843.0,0.0148987676802135,-1.0,-1.1342392903176894,-0.0148987676802135,-0.0168987676802135,stop,30,2025-03-05 14:00:00+00:00,2025-03-05 15:00:00+00:00,,0
250,-1,2025-03-06 08:00:00+00:00,2025-03-06 14:00:00+00:00,91360.0,92000.0,89440.0,89440.0,0.0070052539404553,3.0,2.7144999999999997,0.021015761821366,0.019015761821366,target,73,2025-03-06 07:00:00+00:00,2025-03-06 08:00:00+00:00,,0
251,1,2025-03-09 21:00:00+00:00,2025-03-09 21:10:00+00:00,83069.7,82597.4,84486.6,82597.4,0.0056855869227889,-1.0,-1.3517666737243257,-0.0056855869227889,-0.0076855869227889,stop,3,2025-03-09 20:00:00+00:00,2025-03-09 21:00:00+00:00,,0
252,1,2025-03-11 02:00:00+00:00,2025-03-19 22:40:00+00:00,79110.5,76800.1,86041.69999999998,86041.69999999998,0.0292047199802806,3.0,2.931517918975069,0.087614159940842,0.085614159940842,target,2553,2025-03-11 01:00:00+00:00,2025-03-11 02:00:00+00:00,,0
253,-1,2025-03-20 02:00:00+00:00,2025-03-20 14:15:00+00:00,85889.4,86378.0,84423.59999999998,86378.0,0.0056887112961553,-1.0,-1.351573475235362,-0.0056887112961553,-0.0076887112961553,stop,148,2025-03-20 01:00:00+00:00,2025-03-20 02:00:00+00:00,,0
254,-1,2025-03-23 18:00:00+00:00,2025-03-23 22:15:00+00:00,85029.0,85428.0,83832.0,85428.0,0.0046925166707829,-1.0,-1.4262105263157896,-0.0046925166707829,-0.0066925166707829,stop,52,2025-03-23 17:00:00+00:00,2025-03-23 18:00:00+00:00,,0
255,-1,2025-03-24 20:00:00+00:00,2025-03-24 22:45:00+00:00,88214.9,88506.5,87340.09999999998,87340.09999999998,0.0033055640260319,3.0,2.3949595336076936,0.0099166920780958,0.0079166920780958,target,34,2025-03-24 19:00:00+00:00,2025-03-24 20:00:00+00:00,,0
256,1,2025-03-28 22:00:00+00:00,2025-03-29 06:25:00+00:00,84059.9,83688.0,85175.59999999998,83688.0,0.0044242260578467,-1.0,-1.4520564667921554,-0.0044242260578467,-0.0064242260578467,stop,102,2025-03-28 21:00:00+00:00,2025-03-28 22:00:00+00:00,,0
257,1,2025-03-29 20:00:00+00:00,2025-03-30 16:50:00+00:00,82777.5,82212.6,84472.19999999998,82212.6,0.00682431820241,-1.0,-1.293069569835372,-0.00682431820241,-0.00882431820241,stop,251,2025-03-29 19:00:00+00:00,2025-03-29 20:00:00+00:00,,0
258,-1,2025-04-02 01:00:00+00:00,2025-04-02 06:00:00+00:00,84971.4,85266.0,84087.59999999998,84087.59999999998,0.0034670489129284,3.0,2.42314052953158,0.0104011467387852,0.0084011467387852,target,61,2025-04-02 00:00:00+00:00,2025-04-02 01:00:00+00:00,,0
259,-1,2025-04-02 21:00:00+00:00,2025-04-07 04:15:00+00:00,85664.4,88547.4,77015.4,77015.4,0.0336545869696163,3.0,2.94057273673257,0.1009637609088489,0.0989637609088489,target,1240,2025-04-02 20:00:00+00:00,2025-04-02 21:00:00+00:00,,0
260,1,2025-04-07 11:00:00+00:00,2025-04-07 13:40:00+00:00,76989.8,76150.0,79509.20000000001,76150.0,0.0109079384541848,-1.0,-1.183352703024529,-0.0109079384541848,-0.0129079384541848,stop,33,2025-04-07 10:00:00+00:00,2025-04-07 11:00:00+00:00,,0
261,1,2025-04-09 05:00:00+00:00,2025-04-09 17:20:00+00:00,76419.9,75000.0,80679.59999999998,80679.59999999998,0.0185802389168265,3.0,2.892358757658989,0.0557407167504796,0.0537407167504796,target,149,2025-04-09 04:00:00+00:00,2025-04-09 05:00:00+00:00,,0
262,-1,2025-04-10 02:00:00+00:00,2025-04-10 13:35:00+00:00,82265.2,82600.1,81260.49999999997,81260.49999999997,0.0040709801957572,3.0,2.5087178262167935,0.0122129405872717,0.0102129405872717,target,140,2025-04-10 01:00:00+00:00,2025-04-10 02:00:00+00:00,,0
263,-1,2025-04-13 02:00:00+00:00,2025-04-15 13:45:00+00:00,85253.8,86147.9,82571.50000000003,86147.9,0.0104875090611795,-1.0,-1.1907030533497391,-0.0104875090611795,-0.0124875090611795,stop,718,2025-04-13 01:00:00+00:00,2025-04-13 02:00:00+00:00,,0
264,1,2025-04-16 03:00:00+00:00,2025-04-16 04:15:00+00:00,83889.9,83583.4,84809.4,83583.4,0.0036535983473576,-1.0,-1.547405546492659,-0.0036535983473576,-0.0056535983473576,stop,16,2025-04-16 02:00:00+00:00,2025-04-16 03:00:00+00:00,,0
265,1,2025-04-20 15:00:00+00:00,2025-04-21 00:25:00+00:00,84620.0,84250.2,85729.40000000001,85729.40000000001,0.0043701252658946,3.0,2.5423472147106576,0.0131103757976838,0.0111103757976838,target,114,2025-04-20 14:00:00+00:00,2025-04-20 15:00:00+00:00,,0
266,-1,2025-04-21 11:00:00+00:00,2025-04-21 14:10:00+00:00,87344.7,87582.0,86632.79999999999,87582.0,0.0027168219708809,-1.0,-1.7361542351453765,-0.0027168219708809,-0.0047168219708809,stop,39,2025-04-21 10:00:00+00:00,2025-04-21 11:00:00+00:00,,0
267,-1,2025-04-23 01:00:00+00:00,2025-04-23 07:35:00+00:00,92929.4,93929.7,89928.49999999999,93929.7,0.0107640854239885,-1.0,-1.1858030590822748,-0.0107640854239885,-0.0127640854239885,stop,80,2025-04-23 00:00:00+00:00,2025-04-23 01:00:00+00:00,,0
268,-1,2025-04-26 00:00:00+00:00,2025-04-26 01:15:00+00:00,94601.9,94933.1,93608.29999999996,94933.1,0.0035009867666506,-1.0,-1.5712675120772746,-0.0035009867666506,-0.0055009867666506,stop,16,2025-04-25 23:00:00+00:00,2025-04-26 00:00:00+00:00,,0
269,1,2025-04-28 05:00:00+00:00,2025-04-28 06:40:00+00:00,93979.9,93804.9,94504.9,94504.9,0.0018621003001705,3.0,1.925944,0.0055863009005117,0.0035863009005117,target,21,2025-04-28 04:00:00+00:00,2025-04-28 05:00:00+00:00,,0
270,1,2025-05-01 02:00:00+00:00,2025-05-01 09:30:00+00:00,94597.4,94331.7,95394.5,95394.5,0.0028087452720687,3.0,2.2879382762514036,0.0084262358162062,0.0064262358162062,target,91,2025-05-01 01:00:00+00:00,2025-05-01 02:00:00+00:00,,0
271,-1,2025-05-01 20:00:00+00:00,2025-05-01 20:15:00+00:00,96489.9,96837.6,95446.79999999996,96837.6,0.0036034859607068,-1.0,-1.5550181190681436,-0.0036034859607068,-0.0056034859607068,stop,4,2025-05-01 19:00:00+00:00,2025-05-01 20:00:00+00:00,,0
272,1,2025-05-05 06:00:00+00:00,2025-05-05 10:35:00+00:00,94690.1,94180.0,96220.40000000002,94180.0,0.0053870467979229,-1.0,-1.3712609292295586,-0.0053870467979229,-0.0073870467979229,stop,56,2025-05-05 05:00:00+00:00,2025-05-05 06:00:00+00:00,,0
273,-1,2025-05-07 12:00:00+00:00,2025-05-07 12:00:00+00:00,96996.7,97032.3,96889.89999999998,97032.3,0.0003670227956209,-1.0,-6.449252808987873,-0.0003670227956209,-0.0023670227956209,stop,1,2025-05-07 11:00:00+00:00,2025-05-07 12:00:00+00:00,,0
274,-1,2025-05-08 13:00:00+00:00,2025-05-08 13:35:00+00:00,99256.7,99524.2,98454.2,99524.2,0.0026950321741504,-1.0,-1.742106168224299,-0.0026950321741504,-0.0046950321741504,stop,8,2025-05-08 12:00:00+00:00,2025-05-08 13:00:00+00:00,,0
275,-1,2025-05-09 03:00:00+00:00,2025-05-09 06:25:00+00:00,102585.9,103063.2,101154.0,103063.2,0.0046526861878679,-1.0,-1.429859208045252,-0.0046526861878679,-0.0066526861878679,stop,42,2025-05-09 02:00:00+00:00,2025-05-09 03:00:00+00:00,,0
276,-1,2025-05-11 08:00:00+00:00,2025-05-11 08:15:00+00:00,103347.1,103820.0,101928.40000000002,103820.0,0.0045758419926635,-1.0,-1.4370780291816505,-0.0045758419926635,-0.0065758419926635,stop,4,2025-05-11 07:00:00+00:00,2025-05-11 08:00:00+00:00,,0
277,1,2025-05-12 23:00:00+00:00,2025-05-13 00:40:00+00:00,102819.9,102310.0,104349.59999999998,102310.0,0.0049591567391136,-1.0,-1.403294371445386,-0.0049591567391136,-0.0069591567391136,stop,21,2025-05-12 22:00:00+00:00,2025-05-12 23:00:00+00:00,,0
278,1,2025-05-15 12:00:00+00:00,2025-05-15 13:45:00+00:00,102324.3,101742.5,104069.7,101742.5,0.0056858439295456,-1.0,-1.351750773461669,-0.0056858439295456,-0.0076858439295456,stop,22,2025-05-15 11:00:00+00:00,2025-05-15 12:00:00+00:00,,0
279,-1,2025-05-18 18:00:00+00:00,2025-05-18 22:55:00+00:00,104795.1,105880.0,101540.40000000002,105880.0,0.0103525832791799,-1.0,-1.1931884966356356,-0.0103525832791799,-0.0123525832791799,stop,60,2025-05-18 17:00:00+00:00,2025-05-18 18:00:00+00:00,,0
280,-1,2025-05-21 18:00:00+00:00,2025-05-21 23:10:00+00:00,106553.9,109307.3,98293.69999999995,109307.3,0.0258404431935387,-1.0,-1.0773980533159002,-0.0258404431935387,-0.0278404431935387,stop,63,2025-05-21 17:00:00+00:00,2025-05-21 18:00:00+00:00,,0
281,-1,2025-05-22 20:00:00+00:00,2025-05-23 11:55:00+00:00,111138.0,111868.1,108947.69999999998,108947.69999999998,0.0065693102269251,3.0,2.695554033694018,0.0197079306807754,0.0177079306807754,target,192,2025-05-22 19:00:00+00:00,2025-05-22 20:00:00+00:00,,0
282,1,2025-05-24 04:00:00+00:00,2025-05-24 06:30:00+00:00,108330.1,107709.0,110193.40000000002,107709.0,0.0057334018892256,-1.0,-1.3488330381581033,-0.0057334018892256,-0.0077334018892256,stop,31,2025-05-24 03:00:00+00:00,2025-05-24 04:00:00+00:00,,0
283,-1,2025-05-26 09:00:00+00:00,2025-05-26 15:30:00+00:00,109635.3,110139.3,108123.3,110139.3,0.0045970595237117,-1.0,-1.4350607142857144,-0.0045970595237117,-0.0065970595237117,stop,79,2025-05-26 08:00:00+00:00,2025-05-26 09:00:00+00:00,,0
